time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,731.3,0.0,83,-1.7,-0.1999999999999318,-0.11999999999998182
5,12.0,731.1,2.408,80,-1.1,-0.1999999999999318,-0.11999999999998182
11,37.6,730.9,4.26,88,-1.0,-0.20000000000004547,-0.11999999999998182
15,50.9,730.8,3.635,95,-0.9,-0.10000000000002274,-0.11999999999998182
19,64.2,730.7,3.438,100,-0.3,-0.09999999999990905,-0.11999999999998182
25,85.0,730.7,3.455,102,-0.5,0.0,-0.11999999999998182
30,101.8,730.6,3.36,106,-0.3,-0.10000000000002274,-0.1
35,118.8,730.6,3.398,112,-0.3,0.0,-0.05999999999999091
40,135.1,730.5,3.264,118,-0.3,-0.10000000000002274,-0.05999999999999091
44,149.4,730.5,3.508,121,0.0,0.0,-0.0400000000000091
53,179.8,730.5,3.367,127,0.4,0.0,-0.0400000000000091
56,189.8,730.6,3.279,129,0.4,0.10000000000002274,0.0
61,205.9,730.7,3.272,131,0.3,0.10000000000002274,0.02000000000000455
68,230.0,730.6,3.441,141,-0.2,-0.10000000000002274,0.02000000000000455
72,244.1,730.5,3.481,143,-0.2,-0.10000000000002274,0.0
78,265.4,730.5,3.537,143,-0.2,0.0,0.0
80,272.4,730.5,3.534,143,0.2,0.0,-0.02000000000000455
86,293.3,730.5,3.492,145,0.5,0.0,-0.0400000000000091
89,303.3,730.6,3.442,145,0.7,0.10000000000002274,0.0
95,324.4,730.8,3.447,148,1.6,0.1999999999999318,0.05999999999999091
100,341.0,731.0,3.423,149,2.0,0.20000000000004547,0.1
106,361.1,731.6,3.345,149,2.5,0.6000000000000227,0.22000000000000455
114,385.2,732.3,3.007,152,1.2,0.6999999999999318,0.3599999999999909
121,407.5,732.2,3.106,151,0.2,-0.09999999999990905,0.32000000000000456
122,410.8,732.2,3.202,151,-0.4,0.0,0.2800000000000182
129,434.7,732.1,3.41,152,-0.2,-0.10000000000002274,0.22000000000000455
134,451.1,732.1,3.305,152,0.0,0.0,0.1
140,471.5,732.1,3.348,152,0.0,0.0,-0.03999999999998636
144,485.4,732.1,3.436,152,0.1,0.0,-0.02000000000000455
150,507.2,732.1,3.563,152,0.1,0.0,-0.02000000000000455
154,521.2,732.2,3.571,152,0.3,0.10000000000002274,0.02000000000000455
160,542.8,732.2,3.562,154,0.5,0.0,0.02000000000000455
162,549.9,732.3,3.599,155,0.4,0.09999999999990905,0.03999999999998636
168,571.2,732.4,3.552,155,0.7,0.10000000000002274,0.05999999999999091
176,599.0,732.6,3.475,155,0.4,0.20000000000004547,0.1
178,606.2,732.6,3.512,155,0.4,0.0,0.07999999999999545
184,627.8,732.6,3.599,154,0.4,0.0,0.07999999999999545
189,645.8,732.7,3.592,154,0.5,0.10000000000002274,0.0800000000000182
195,667.6,732.9,3.62,154,0.6,0.1999999999999318,0.1
201,688.5,733.0,3.562,154,0.6,0.10000000000002274,0.07999999999999545
207,710.0,733.1,3.536,153,0.4,0.10000000000002274,0.1
213,731.7,733.2,3.604,154,0.6,0.10000000000002274,0.12000000000000455
215,738.7,733.2,3.588,155,0.5,0.0,0.1
221,760.5,733.4,3.594,156,0.5,0.1999999999999318,0.1
227,783.2,733.5,3.701,158,0.6,0.10000000000002274,0.1
233,805.5,733.6,3.749,159,0.4,0.10000000000002274,0.1
239,826.6,733.7,3.619,159,0.4,0.10000000000002274,0.1
240,830.1,733.7,3.513,159,0.5,0.0,0.1
246,851.9,733.8,3.617,160,0.5,0.09999999999990905,0.07999999999999545
251,869.5,733.9,3.58,161,0.5,0.10000000000002274,0.07999999999999545
257,890.8,734.0,3.533,162,0.5,0.10000000000002274,0.07999999999999545
262,908.6,734.1,3.559,162,0.5,0.10000000000002274,0.07999999999999545
268,930.7,734.2,3.629,161,0.4,0.10000000000002274,0.1
272,945.1,734.3,3.653,163,0.4,0.09999999999990905,0.1
278,966.2,734.3,3.555,164,0.4,0.0,0.07999999999999545
284,988.5,734.4,3.611,165,0.2,0.10000000000002274,0.07999999999999545
290,1010.3,734.5,3.673,166,0.2,0.10000000000002274,0.07999999999999545
294,1025.3,734.5,3.689,166,0.1,0.0,0.05999999999999091
300,1047.6,734.5,3.728,169,0.0,0.0,0.0400000000000091
304,1062.0,734.5,3.666,166,0.0,0.0,0.0400000000000091
310,1083.4,734.5,3.56,164,-0.3,0.0,0.02000000000000455
314,1097.9,734.4,3.589,168,-0.9,-0.10000000000002274,-0.02000000000000455
315,1101.6,734.4,3.642,166,-1.1,0.0,-0.02000000000000455
321,1124.2,734.0,3.75,167,-1.2,-0.39999999999997726,-0.1
327,1148.8,733.8,4.113,167,-0.6,-0.20000000000004547,-0.1400000000000091
333,1161.3,733.9,2.18,166,0.5,0.10000000000002274,-0.12000000000000455
337,1176.6,733.8,3.354,166,0.7,-0.10000000000002274,-0.12000000000000455
342,1197.4,734.0,4.012,166,1.2,0.20000000000004547,-0.07999999999999545
344,1205.8,734.2,4.177,166,1.7,0.20000000000004547,0.0400000000000091
352,1229.9,734.7,3.011,166,2.4,0.5,0.1800000000000182
356,1241.7,735.0,2.367,165,2.8,0.2999999999999545,0.22000000000000455
364,1269.9,735.9,3.53,165,4.1,0.8999999999999773,0.42000000000000454
370,1290.5,736.8,3.415,167,4.6,0.8999999999999773,0.559999999999991
377,1310.8,737.8,3.138,169,3.5,1.0,0.7199999999999818
379,1313.5,737.9,2.554,169,1.7,0.10000000000002274,0.6399999999999864
383,1327.2,737.9,2.735,168,0.0,0.0,0.5799999999999954
392,1360.4,737.8,3.697,169,0.0,-0.10000000000002274,0.37999999999999545
398,1382.6,737.9,3.711,168,0.1,0.10000000000002274,0.22000000000000455
401,1394.4,737.9,3.779,168,0.2,0.0,0.02000000000000455
407,1416.5,737.9,3.77,167,0.0,0.0,0.0
409,1423.7,737.9,3.66,165,-0.2,0.0,0.0
415,1446.8,737.9,3.792,167,-0.3,0.0,0.02000000000000455
417,1454.2,737.8,3.808,167,-0.4,-0.10000000000002274,-0.02000000000000455
423,1475.0,737.7,3.525,167,-0.5,-0.09999999999990905,-0.03999999999998636
430,1501.6,737.6,3.793,169,0.2,-0.10000000000002274,-0.05999999999999091
434,1516.7,737.7,3.776,167,-0.1,0.10000000000002274,-0.03999999999998636
440,1538.3,737.8,3.666,167,1.8,0.09999999999990905,-0.02000000000000455
444,1552.3,737.6,3.561,166,1.9,-0.1999999999999318,-0.03999999999998636
449,1567.6,738.8,3.264,167,2.2,1.1999999999999318,0.21999999999998182
455,1588.9,739.1,3.325,165,3.1,0.3000000000000682,0.3
462,1613.2,739.5,3.467,163,2.6,0.39999999999997726,0.3599999999999909
468,1635.4,740.2,3.673,162,3.3,0.7000000000000455,0.4800000000000182
471,1646.2,740.6,3.672,161,3.5,0.39999999999997726,0.6
477,1667.3,741.3,3.547,160,3.8,0.6999999999999318,0.5
481,1681.4,741.9,3.518,158,3.9,0.6000000000000227,0.559999999999991
487,1701.6,742.7,3.434,157,4.0,0.8000000000000682,0.6400000000000091
495,1729.2,743.8,3.443,159,3.8,1.099999999999909,0.7199999999999818
496,1732.5,743.9,3.44,159,3.5,0.10000000000002274,0.6599999999999909
502,1752.1,744.6,3.267,163,2.9,0.7000000000000455,0.6600000000000137
505,1762.8,744.9,3.37,162,2.9,0.2999999999999545,0.6
513,1790.9,745.6,3.512,164,-0.2,0.7000000000000455,0.5799999999999954
517,1805.4,745.9,3.492,166,-0.6,0.2999999999999545,0.42000000000000454
522,1824.4,744.8,3.721,167,-0.4,-1.1000000000000227,0.17999999999999544
527,1842.0,745.4,3.522,157,3.2,0.6000000000000227,0.1599999999999909
533,1864.8,746.1,3.8,163,3.0,0.7000000000000455,0.2400000000000091
537,1879.0,746.5,3.623,160,2.8,0.39999999999997726,0.17999999999999544
542,1896.7,746.9,3.54,160,2.1,0.39999999999997726,0.2
548,1918.4,747.4,3.621,161,1.7,0.5,0.5200000000000046
551,1930.3,747.6,3.734,160,1.6,0.20000000000004547,0.4400000000000091
557,1952.4,747.9,3.773,159,1.1,0.2999999999999545,0.3599999999999909
561,1966.6,748.0,3.63,159,1.3,0.10000000000002274,0.3
567,1988.4,748.2,3.604,160,1.2,0.20000000000004547,0.26000000000001366
572,1998.7,748.5,2.064,161,2.2,0.2999999999999545,0.22000000000000455
575,2009.0,748.7,3.114,160,2.1,0.20000000000004547,0.22000000000000455
582,2033.8,749.3,3.546,161,2.8,0.599999999999909,0.2799999999999955
588,2055.4,749.9,3.617,162,3.0,0.6000000000000227,0.37999999999999545
590,2062.9,750.2,3.636,162,3.0,0.3000000000000682,0.4
596,2083.9,750.8,3.556,159,3.4,0.599999999999909,0.4599999999999909
602,2105.1,751.6,3.545,161,4.7,0.8000000000000682,0.5799999999999954
608,2126.0,752.7,3.48,161,4.8,1.1000000000000227,0.6800000000000181
610,2133.1,753.1,3.489,161,4.9,0.39999999999997726,0.6400000000000091
614,2147.7,753.7,3.627,159,4.8,0.6000000000000227,0.7
621,2172.2,754.9,3.494,158,4.9,1.1999999999999318,0.8200000000000045
626,2189.5,755.7,3.5,156,5.0,0.8000000000000682,0.8200000000000045
632,2211.0,756.8,3.527,156,4.9,1.099999999999909,0.8199999999999819
638,2232.7,757.9,3.601,156,4.6,1.1000000000000227,0.9599999999999909
640,2239.8,758.2,3.606,156,4.2,0.3000000000000682,0.9
646,2261.8,759.0,3.633,155,3.3,0.7999999999999545,0.8200000000000045
647,2265.4,759.1,3.646,155,3.0,0.10000000000002274,0.6799999999999955
654,2290.2,759.7,3.547,155,2.0,0.6000000000000227,0.5800000000000182
660,2311.9,760.1,3.624,156,1.4,0.39999999999997726,0.4400000000000091
667,2336.8,760.4,3.559,157,2.1,0.2999999999999545,0.43999999999998635
669,2344.4,760.6,3.596,157,2.3,0.20000000000004547,0.32000000000000456
675,2364.9,761.2,3.509,160,2.8,0.6000000000000227,0.42000000000000454
682,2390.5,761.9,3.666,163,2.4,0.6999999999999318,0.43999999999998635
685,2401.6,762.2,3.684,164,1.7,0.3000000000000682,0.42000000000000454
691,2423.1,762.6,3.619,165,0.3,0.39999999999997726,0.4400000000000091
695,2437.6,762.5,3.599,162,-0.3,-0.10000000000002274,0.37999999999999545
701,2459.9,762.1,3.683,165,-1.4,-0.39999999999997726,0.17999999999999544
702,2463.9,762.0,3.763,165,-1.5,-0.10000000000002274,0.02000000000000455
708,2486.7,761.7,3.831,165,-0.7,-0.2999999999999545,-0.1
709,2490.8,761.7,3.844,166,-0.4,0.0,-0.17999999999999544
717,2520.8,761.8,3.751,162,1.0,0.09999999999990905,-0.1400000000000091
723,2541.8,762.1,3.52,162,1.8,0.3000000000000682,0.0
726,2552.5,762.3,3.526,161,1.9,0.1999999999999318,0.05999999999999091
732,2574.8,762.8,3.667,163,1.9,0.5,0.21999999999998182
733,2578.4,762.9,3.7,161,2.3,0.10000000000002274,0.23999999999998636
741,2606.6,763.5,3.524,160,3.3,0.6000000000000227,0.3400000000000091
743,2615.0,763.8,3.652,159,2.7,0.2999999999999545,0.33999999999998637
751,2644.7,764.6,3.721,163,2.3,0.8000000000000682,0.4600000000000136
757,2667.1,765.0,3.716,164,1.8,0.39999999999997726,0.4400000000000091
758,2670.9,765.1,3.741,165,1.4,0.10000000000002274,0.4400000000000091
764,2693.5,765.4,3.773,165,0.9,0.2999999999999545,0.37999999999999545
766,2700.8,765.4,3.74,166,0.3,0.0,0.32000000000000456
772,2724.1,765.5,3.825,165,-0.9,0.10000000000002274,0.17999999999999544
776,2739.3,765.3,3.842,164,-1.6,-0.20000000000004547,0.05999999999999091
782,2761.6,764.8,3.751,166,-3.2,-0.5,-0.06000000000001364
786,2776.2,764.2,3.695,166,-3.8,-0.599999999999909,-0.23999999999998636
791,2795.1,763.2,3.727,163,-4.4,-1.0,-0.43999999999998635
797,2820.1,762.2,4.153,167,0.5,-1.0,-0.6599999999999909
802,2838.8,762.5,3.974,168,1.4,0.2999999999999545,-0.559999999999991
807,2857.2,763.5,3.718,171,4.7,1.0,-0.2599999999999909
809,2864.5,763.9,3.663,167,5.8,0.39999999999997726,-0.06000000000001364
815,2886.5,765.3,3.66,169,5.4,1.3999999999999773,0.41999999999998183
821,2907.4,766.2,3.49,173,4.4,0.900000000000091,0.8
825,2922.6,766.8,3.588,172,4.1,0.599999999999909,0.8599999999999909
831,2943.8,767.8,3.632,172,4.8,1.0,0.8599999999999909
832,2947.1,767.9,3.5,172,5.1,0.10000000000002274,0.8
838,2968.3,769.1,3.506,173,4.9,1.2000000000000455,0.7600000000000137
844,2988.7,770.2,3.463,175,5.2,1.1000000000000227,0.8
848,3002.9,770.7,3.461,175,4.9,0.5,0.7800000000000182
854,3024.7,771.9,3.604,177,4.4,1.1999999999999318,0.8200000000000045
857,3035.4,772.4,3.607,177,5.4,0.5,0.9
863,3056.3,773.2,3.509,177,6.3,0.8000000000000682,0.8200000000000045
869,3075.4,775.1,3.177,176,9.0,1.8999999999999773,0.9799999999999954
874,3089.7,776.2,2.878,174,7.7,1.1000000000000227,1.1
878,3103.1,777.2,3.239,173,6.5,1.0,1.0600000000000136
885,3125.7,779.0,3.268,175,6.0,1.7999999999999545,1.3200000000000045
892,3148.2,779.8,3.22,176,5.0,0.7999999999999545,1.3199999999999819
895,3158.5,780.3,3.281,175,3.5,0.5,1.0399999999999863
901,3178.9,781.0,3.412,172,2.5,0.7000000000000455,0.9599999999999909
903,3185.6,781.1,3.392,172,1.8,0.10000000000002274,0.7799999999999955
910,3208.8,781.3,3.323,171,1.0,0.1999999999999318,0.4599999999999909
919,3240.1,781.6,3.479,173,1.2,0.3000000000000682,0.36000000000001364
921,3247.0,781.7,3.531,172,2.8,0.10000000000002274,0.2800000000000182
927,3267.2,782.0,3.386,172,4.6,0.2999999999999545,0.2
931,3280.4,783.1,3.333,171,5.0,1.1000000000000227,0.4
937,3302.5,784.5,3.531,173,6.2,1.3999999999999773,0.6400000000000091
940,3313.2,785.0,3.647,172,5.7,0.5,0.6799999999999955
947,3337.1,786.3,3.458,171,4.9,1.2999999999999545,0.9199999999999818
950,3347.4,786.9,3.42,170,4.5,0.6000000000000227,0.9799999999999954
957,3370.5,787.8,3.344,170,2.6,0.8999999999999773,0.9399999999999864
960,3380.4,788.0,3.299,168,1.8,0.20000000000004547,0.7
966,3402.8,788.0,3.582,170,2.2,0.0,0.6
973,3430.0,789.1,3.89,171,6.5,1.1000000000000227,0.5600000000000136
976,3441.1,790.7,3.784,175,5.1,1.6000000000000227,0.7600000000000137
980,3455.6,790.5,3.66,179,1.3,-0.20000000000004547,0.5400000000000091
986,3476.8,790.5,3.591,182,1.5,0.0,0.5
992,3497.0,791.4,3.449,182,2.4,0.8999999999999773,0.6799999999999955
996,3509.6,791.7,3.281,182,3.3,0.3000000000000682,0.5200000000000046
1003,3530.6,792.3,3.054,182,3.2,0.599999999999909,0.3199999999999818
1004,3533.9,792.4,3.039,183,2.3,0.10000000000002274,0.37999999999999545
1011,3555.9,793.3,3.158,182,2.4,0.8999999999999773,0.559999999999991
1016,3575.9,793.2,3.501,183,3.5,-0.09999999999990905,0.36000000000001364
1018,3584.6,793.6,4.113,184,3.4,0.39999999999997726,0.37999999999999545
1025,3611.6,795.2,3.854,185,-9.0,1.6000000000000227,0.5800000000000182
1032,3637.8,788.8,3.739,186,-20.1,-6.400000000000091,-0.7200000000000045
1034,3645.3,787.0,3.742,186,-18.6,-1.7999999999999545,-1.259999999999991
1040,3667.8,783.9,3.755,185,-10.4,-3.1000000000000227,-1.8600000000000136
1042,3675.7,783.3,3.804,184,-8.1,-0.6000000000000227,-2.060000000000014
1047,3698.2,782.5,4.344,185,-3.3,-0.7999999999999545,-2.540000000000009
1054,3725.0,782.0,3.824,182,-1.5,-0.5,-1.359999999999991
1057,3736.0,781.8,3.75,182,-0.6,-0.20000000000004547,-1.0400000000000091
1062,3753.3,781.7,3.534,182,0.9,-0.09999999999990905,-0.43999999999998635
1068,3774.2,782.0,3.475,180,3.3,0.2999999999999545,-0.2599999999999909
1070,3781.5,782.5,3.531,178,5.1,0.5,0.0
1076,3803.0,784.0,3.601,177,7.4,1.5,0.4
1079,3814.0,784.8,3.604,179,7.7,0.7999999999999545,0.6
1085,3835.2,786.5,3.572,181,7.2,1.7000000000000455,0.9599999999999909
1094,3866.8,788.6,3.507,182,4.7,2.1000000000000227,1.3200000000000045
