time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,771.7,0.0,80,0.0,0.0,0.0
6,0.0,771.7,0.0,84,0.0,0.0,0.0
7,3.9,771.7,0.559,87,0.0,0.0,0.0
8,8.0,771.7,1.005,87,0.0,0.0,0.0
10,16.5,771.7,1.646,90,0.0,0.0,0.0
12,24.8,771.7,4.174,93,0.0,0.0,0.0
17,43.6,771.7,3.881,97,0.7,0.0,0.0
20,55.4,771.7,3.824,101,0.9,0.0,0.0
27,76.9,772.1,3.329,100,0.7,0.39999999999997726,0.07999999999999545
29,83.4,772.2,3.11,98,0.2,0.10000000000002274,0.1
34,98.1,772.1,3.023,97,-1.2,-0.10000000000002274,0.07999999999999545
39,115.3,771.8,3.192,99,-1.6,-0.3000000000000682,0.01999999999998181
42,126.7,771.5,3.574,102,-1.7,-0.2999999999999545,-0.0400000000000091
44,134.0,771.4,3.738,105,-1.6,-0.10000000000002274,-0.1400000000000091
47,144.7,771.3,3.608,104,-1.0,-0.10000000000002274,-0.1800000000000182
51,159.0,771.1,3.573,107,-0.8,-0.1999999999999318,-0.2
56,176.7,771.0,3.558,110,-0.8,-0.10000000000002274,-0.1599999999999909
61,194.9,770.9,3.591,113,-0.3,-0.10000000000002274,-0.12000000000000455
64,205.8,770.8,3.639,115,-0.2,-0.10000000000002274,-0.12000000000000455
71,228.6,770.9,3.367,115,0.2,0.10000000000002274,-0.07999999999999545
73,234.5,770.9,3.183,116,0.5,0.0,-0.0400000000000091
74,237.3,771.0,3.145,118,1.2,0.10000000000002274,0.0
76,243.1,771.0,2.902,120,1.6,0.0,0.02000000000000455
82,263.3,771.3,3.247,123,1.5,0.2999999999999545,0.1
86,277.5,771.6,3.446,124,1.1,0.3000000000000682,0.1400000000000091
90,291.6,771.8,3.54,128,0.7,0.1999999999999318,0.17999999999999544
96,312.7,771.8,3.514,130,0.0,0.0,0.1599999999999909
98,319.8,771.7,3.522,133,-0.8,-0.09999999999990905,0.1400000000000091
101,331.0,771.6,3.672,130,-1.5,-0.10000000000002274,0.06000000000001364
104,341.3,771.4,3.588,129,-1.6,-0.20000000000004547,-0.0400000000000091
109,359.3,771.1,3.531,132,-1.7,-0.2999999999999545,-0.13999999999998636
112,369.8,770.9,3.563,131,-1.6,-0.20000000000004547,-0.17999999999999544
118,391.1,770.6,3.539,133,-1.5,-0.2999999999999545,-0.22000000000000455
122,404.9,770.4,3.508,133,-1.3,-0.20000000000004547,-0.2400000000000091
126,418.7,770.2,3.444,136,-1.1,-0.1999999999999318,-0.23999999999998636
130,433.3,770.1,3.557,137,-1.1,-0.10000000000002274,-0.2
136,457.0,769.9,3.836,137,-0.8,-0.20000000000004547,-0.2
137,460.9,769.8,3.937,137,-0.6,-0.10000000000002274,-0.16000000000001363
143,483.1,769.7,3.717,138,-0.4,-0.09999999999990905,-0.13999999999998636
148,499.5,769.7,3.512,140,-0.1,0.0,-0.1
152,513.8,769.7,3.419,143,0.0,0.0,-0.07999999999999545
158,535.1,769.7,3.554,144,0.0,0.0,-0.03999999999998636
164,556.2,769.7,3.527,143,-0.3,0.0,-0.01999999999998181
166,563.3,769.7,3.524,143,-0.5,0.0,0.0
172,583.6,769.5,3.426,143,-1.1,-0.20000000000004547,-0.0400000000000091
174,590.4,769.4,3.387,143,-1.4,-0.10000000000002274,-0.06000000000001364
180,611.4,769.1,3.479,143,-1.9,-0.2999999999999545,-0.12000000000000455
