time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,832.6,0.0,62,-0.5,-0.10000000000002274,-0.1
4,10.3,832.5,2.58,62,-0.7,-0.10000000000002274,-0.1
7,20.2,832.5,2.883,63,-1.0,0.0,-0.1
9,27.3,832.4,3.388,63,-1.3,-0.10000000000002274,-0.1
11,30.2,832.3,2.837,68,-1.8,-0.10000000000002274,-0.1
14,41.5,832.1,2.85,72,-1.7,-0.1999999999999318,-0.1
16,47.4,832.0,3.44,75,-1.3,-0.10000000000002274,-0.1
17,50.6,832.0,3.398,77,-1.2,0.0,-0.1
20,60.0,831.9,3.083,81,-0.9,-0.10000000000002274,-0.1
22,66.3,831.8,3.142,85,-1.2,-0.10000000000002274,-0.1
23,69.2,831.8,3.112,88,-1.1,0.0,-0.06000000000001364
25,74.8,831.7,2.96,92,-1.7,-0.09999999999990905,-0.05999999999999091
27,77.8,831.7,2.306,96,-1.6,0.0,-0.05999999999999091
30,90.5,831.4,3.13,99,-1.8,-0.3000000000000682,-0.1
31,93.7,831.4,3.153,101,-2.1,0.0,-0.07999999999999545
34,103.4,831.2,3.653,104,-1.9,-0.1999999999999318,-0.11999999999998182
38,116.8,830.9,3.289,108,-1.9,-0.3000000000000682,-0.16000000000001363
40,122.7,830.8,3.227,110,-1.7,-0.10000000000002274,-0.1800000000000182
43,131.3,830.7,2.918,113,-1.2,-0.09999999999990905,-0.13999999999998636
45,137.8,830.6,3.018,114,-1.2,-0.10000000000002274,-0.1599999999999909
51,157.8,830.4,3.313,114,-1.3,-0.20000000000004547,-0.16000000000001363
53,164.0,830.3,3.275,114,-1.3,-0.10000000000002274,-0.12000000000000455
59,184.2,830.0,3.3,115,-1.6,-0.2999999999999545,-0.1599999999999909
61,191.0,829.9,3.375,115,-1.7,-0.10000000000002274,-0.16000000000001363
64,201.2,829.7,3.4,118,-1.8,-0.1999999999999318,-0.17999999999999544
69,217.3,829.4,3.289,121,-1.9,-0.3000000000000682,-0.2
72,227.6,829.2,3.297,122,-1.5,-0.1999999999999318,-0.21999999999998182
77,244.2,828.9,3.354,125,-1.3,-0.3000000000000682,-0.22000000000000455
82,260.5,828.8,3.284,126,-1.1,-0.10000000000002274,-0.22000000000000455
88,280.6,828.6,3.309,127,-0.6,-0.1999999999999318,-0.22000000000000455
89,284.0,828.6,3.359,127,-0.9,0.0,-0.1599999999999909
96,306.1,828.5,3.186,127,-1.0,-0.10000000000002274,-0.1400000000000091
100,319.2,828.3,3.204,130,-1.2,-0.20000000000004547,-0.12000000000000455
107,340.6,828.0,3.145,131,-1.1,-0.2999999999999545,-0.1599999999999909
111,353.4,827.8,3.104,132,-0.8,-0.20000000000004547,-0.16000000000001363
118,376.2,827.7,3.235,134,-0.3,-0.09999999999990905,-0.17999999999999544
124,396.3,827.7,3.303,135,-0.1,0.0,-0.1599999999999909
127,406.0,827.8,3.308,136,0.0,0.09999999999990905,-0.1
134,428.9,827.7,3.257,137,0.0,-0.09999999999990905,-0.05999999999999091
141,451.2,827.7,3.229,137,0.1,0.0,-0.01999999999998181
144,460.6,827.7,3.176,138,0.4,0.0,0.0
151,483.0,827.9,3.176,136,0.5,0.1999999999999318,0.03999999999998636
157,502.1,828.0,3.192,135,0.7,0.10000000000002274,0.0400000000000091
164,524.5,828.1,3.196,136,0.3,0.10000000000002274,0.07999999999999545
167,534.4,828.2,3.229,137,0.0,0.10000000000002274,0.1
174,557.1,828.1,3.261,137,-0.2,-0.10000000000002274,0.07999999999999545
181,578.7,828.0,3.163,137,-0.4,-0.10000000000002274,0.02000000000000455
182,581.9,828.0,3.1,139,-0.5,0.0,0.0
184,588.3,828.0,3.116,136,-1.0,0.0,-0.02000000000000455
187,598.3,827.9,3.278,138,-1.4,-0.10000000000002274,-0.06000000000001364
190,608.1,827.7,3.3,134,-2.4,-0.1999999999999318,-0.07999999999999545
193,617.4,827.5,3.183,134,-2.8,-0.20000000000004547,-0.1
197,630.5,827.0,3.201,138,-4.0,-0.5,-0.2
198,633.5,826.9,3.206,138,-4.7,-0.10000000000002274,-0.22000000000000455
201,642.7,826.3,3.158,138,-4.3,-0.6000000000000227,-0.32000000000000456
208,666.1,825.2,3.264,137,-2.4,-1.099999999999909,-0.5
214,686.4,824.6,3.362,138,-1.6,-0.6000000000000227,-0.5799999999999954
221,707.2,825.1,3.163,142,0.8,0.5,-0.37999999999999545
222,710.1,825.2,2.967,143,3.9,0.10000000000002274,-0.33999999999998637
224,716.1,825.6,2.973,139,4.3,0.39999999999997726,-0.13999999999998636
229,729.7,826.3,2.791,137,3.2,0.6999999999999318,0.21999999999998182
236,751.9,827.0,2.98,135,1.9,0.7000000000000455,0.47999999999999543
243,772.7,827.2,3.076,137,0.9,0.20000000000004547,0.42000000000000454
250,793.6,827.1,2.981,138,0.2,-0.10000000000002274,0.37999999999999545
257,814.2,827.1,2.959,139,-0.2,0.0,0.3
258,817.0,827.1,2.915,139,0.3,0.0,0.16000000000001363
263,832.2,827.1,3.003,142,0.8,0.0,0.02000000000000455
270,853.1,827.3,3.013,142,0.8,0.1999999999999318,0.01999999999998181
277,874.7,827.6,3.035,142,0.4,0.3000000000000682,0.1
278,877.6,827.6,3.066,140,-0.2,0.0,0.1
285,899.1,827.4,3.049,142,-2.1,-0.20000000000004547,0.05999999999999091
287,905.7,827.2,3.112,142,-2.5,-0.1999999999999318,0.02000000000000455
294,927.8,826.5,3.199,142,-3.3,-0.7000000000000455,-0.1599999999999909
297,937.6,826.1,3.199,143,-3.5,-0.39999999999997726,-0.3
302,953.3,825.6,3.188,146,-3.9,-0.5,-0.4
304,959.5,825.3,3.123,149,-3.7,-0.3000000000000682,-0.42000000000000454
306,965.9,825.0,3.142,148,-3.8,-0.2999999999999545,-0.4400000000000091
312,986.8,824.3,3.416,148,-3.3,-0.7000000000000455,-0.4400000000000091
313,989.9,824.2,3.427,148,-3.1,-0.09999999999990905,-0.37999999999999545
319,1010.8,823.6,3.429,146,-2.4,-0.6000000000000227,-0.4
320,1014.0,823.5,3.446,146,-2.2,-0.10000000000002274,-0.3599999999999909
326,1032.5,823.2,3.094,143,-1.1,-0.2999999999999545,-0.3599999999999909
327,1034.6,823.2,2.939,144,-0.8,0.0,-0.21999999999998182
329,1037.6,823.3,2.617,143,0.9,0.09999999999990905,-0.1800000000000182
331,1039.0,823.3,1.304,143,1.9,0.0,-0.06000000000001364
334,1043.5,823.3,1.178,142,0.5,0.0,-0.0400000000000091
335,1045.3,823.4,1.282,142,0.6,0.10000000000002274,0.03999999999998636
336,1047.3,823.4,1.668,142,0.7,0.0,0.03999999999998636
340,1056.6,823.4,2.268,143,0.9,0.0,0.02000000000000455
346,1071.8,823.5,2.449,144,1.3,0.10000000000002274,0.0400000000000091
352,1089.1,823.8,2.709,145,1.4,0.2999999999999545,0.1
359,1108.0,824.2,2.785,142,1.5,0.40000000000009095,0.16000000000001363
364,1121.5,824.3,2.697,144,0.9,0.09999999999990905,0.17999999999999544
366,1126.6,824.3,2.65,145,-1.3,0.0,0.17999999999999544
369,1134.1,824.2,2.53,144,-1.5,-0.09999999999990905,0.1400000000000091
377,1156.0,823.6,2.67,144,-1.5,-0.6000000000000227,-0.03999999999998636
384,1176.6,823.5,2.829,141,-1.3,-0.10000000000002274,-0.1400000000000091
385,1179.1,823.5,2.891,141,0.6,0.0,-0.1599999999999909
386,1181.6,823.6,2.848,145,3.6,0.10000000000002274,-0.13999999999998636
390,1190.0,823.8,2.18,145,3.9,0.1999999999999318,-0.0800000000000182
396,1210.0,824.7,2.844,147,3.2,0.900000000000091,0.22000000000000455
397,1212.6,824.8,3.224,144,2.7,0.09999999999990905,0.2599999999999909
405,1234.6,825.3,2.726,146,0.7,0.5,0.3599999999999909
413,1256.7,825.6,2.758,147,0.4,0.3000000000000682,0.4
421,1277.1,825.2,2.659,147,-0.8,-0.39999999999997726,0.2800000000000182
422,1279.6,825.1,2.544,147,-1.1,-0.10000000000002274,0.07999999999999545
428,1296.9,824.8,2.826,147,0.8,-0.3000000000000682,0.0
434,1312.9,825.0,2.78,145,1.3,0.20000000000004547,-0.05999999999999091
439,1324.2,825.6,2.485,142,5.0,0.6000000000000227,0.0
440,1326.3,825.7,2.233,142,7.6,0.10000000000002274,0.1
445,1333.2,826.6,1.5,139,10.5,0.8999999999999773,0.3
453,1335.2,826.7,0.679,138,10.0,0.10000000000002274,0.3800000000000182
458,1344.2,827.7,0.845,137,8.6,1.0,0.5400000000000091
467,1362.3,829.3,1.935,135,8.8,1.599999999999909,0.7399999999999863
473,1376.2,830.3,2.133,134,7.9,1.0,0.9199999999999818
478,1388.6,831.4,2.396,135,7.4,1.1000000000000227,0.9599999999999909
484,1401.5,832.2,2.303,135,6.1,0.8000000000000682,1.1
485,1402.8,832.3,2.023,134,3.6,0.09999999999990905,0.9199999999999818
489,1412.0,832.5,2.092,136,2.9,0.20000000000004547,0.6400000000000091
496,1427.4,832.8,2.239,136,3.4,0.2999999999999545,0.5
499,1435.9,833.2,2.395,139,4.2,0.40000000000009095,0.36000000000001364
503,1444.5,833.7,2.44,141,5.6,0.5,0.3
506,1450.5,834.1,2.083,141,6.3,0.39999999999997726,0.36000000000001364
509,1456.2,834.4,1.947,142,6.7,0.2999999999999545,0.37999999999999545
514,1469.2,835.3,2.334,141,6.3,0.8999999999999773,0.5
521,1485.0,836.4,2.402,144,5.9,1.1000000000000227,0.6399999999999864
526,1496.6,837.0,2.287,147,5.3,0.6000000000000227,0.6599999999999909
529,1503.8,837.2,2.351,150,2.5,0.20000000000004547,0.6200000000000045
530,1507.1,837.3,2.458,151,0.5,0.09999999999990905,0.5799999999999954
537,1524.9,837.4,2.634,153,-0.7,0.10000000000002274,0.42000000000000454
542,1537.7,837.2,2.547,154,-1.3,-0.1999999999999318,0.16000000000001363
550,1559.8,836.8,2.689,155,-2.3,-0.40000000000009095,-0.0400000000000091
553,1567.7,836.5,2.728,155,-3.1,-0.2999999999999545,-0.1400000000000091
555,1573.8,836.3,2.784,153,-4.6,-0.20000000000004547,-0.2
559,1583.0,835.8,2.555,150,-4.8,-0.5,-0.32000000000000456
561,1588.0,835.5,2.373,150,-3.9,-0.2999999999999545,-0.3400000000000091
564,1594.6,835.2,2.318,149,-1.9,-0.2999999999999545,-0.3199999999999818
567,1604.4,835.1,2.735,148,2.9,-0.10000000000002274,-0.2799999999999955
568,1609.4,835.3,3.053,148,6.2,0.1999999999999318,-0.2
573,1623.1,836.5,3.11,145,8.2,1.2000000000000455,0.1400000000000091
580,1638.5,837.9,2.428,144,8.5,1.3999999999999773,0.47999999999999543
583,1644.5,838.4,2.147,141,8.2,0.5,0.6399999999999864
585,1649.3,838.7,2.156,138,6.1,0.3000000000000682,0.7200000000000045
586,1651.2,838.8,2.107,140,4.2,0.09999999999990905,0.7
589,1656.6,839.0,2.01,144,3.0,0.20000000000004547,0.5
592,1663.6,839.2,2.067,145,1.8,0.20000000000004547,0.26000000000001366
593,1665.9,839.2,2.11,146,-0.5,0.0,0.16000000000001363
596,1673.6,839.2,2.424,148,-3.2,0.0,0.1
603,1693.0,838.8,2.711,150,-3.4,-0.40000000000009095,0.0
610,1710.9,837.7,2.665,147,-4.3,-1.099999999999909,-0.2599999999999909
611,1713.5,837.6,2.56,147,-5.0,-0.10000000000002274,-0.32000000000000456
617,1729.6,836.8,2.671,148,-3.1,-0.8000000000000682,-0.4800000000000182
620,1737.1,836.6,2.617,145,-2.5,-0.1999999999999318,-0.5200000000000046
625,1749.7,836.5,2.52,144,-1.4,-0.10000000000002274,-0.4599999999999909
632,1769.5,836.2,2.702,145,-1.2,-0.2999999999999545,-0.3
633,1772.6,836.2,2.854,141,-1.0,0.0,-0.2799999999999955
636,1780.5,836.1,2.793,145,1.4,-0.10000000000002274,-0.13999999999998636
639,1789.9,836.1,2.882,146,2.7,0.0,-0.1
645,1804.4,836.7,2.662,146,3.4,0.6000000000000227,0.0400000000000091
653,1823.5,837.6,2.401,144,4.2,0.8999999999999773,0.2799999999999955
659,1838.8,838.1,2.452,143,4.2,0.5,0.37999999999999545
665,1854.6,838.8,2.592,144,4.1,0.6999999999999318,0.5399999999999864
672,1873.0,839.6,2.636,147,3.8,0.8000000000000682,0.7
673,1874.7,839.7,2.509,148,2.2,0.10000000000002274,0.6
678,1886.7,839.9,2.282,149,-0.8,0.1999999999999318,0.4599999999999909
684,1904.1,839.9,2.674,150,-3.4,0.0,0.3599999999999909
