time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,770.9,0.0,84,0.0,0.0,-0.02000000000000455
1,0.0,770.9,0.0,84,0.0,0.0,-0.02000000000000455
8,10.1,770.9,1.268,85,0.0,0.0,-0.02000000000000455
9,12.2,770.9,1.524,85,-0.4,0.0,-0.02000000000000455
10,14.0,770.9,1.556,87,-0.5,0.0,-0.02000000000000455
13,22.6,770.8,2.5,89,-0.7,-0.10000000000002274,-0.02000000000000455
15,29.2,770.8,3.034,92,-0.2,0.0,-0.02000000000000455
19,41.7,770.7,3.177,94,0.0,-0.09999999999990905,-0.03999999999998636
24,56.7,770.8,3.053,97,0.2,0.09999999999990905,-0.02000000000000455
26,62.0,770.8,2.906,100,0.5,0.0,-0.02000000000000455
30,74.5,770.9,2.973,103,0.4,0.10000000000002274,0.02000000000000455
32,80.6,770.9,3.085,107,0.0,0.0,0.02000000000000455
33,83.7,770.9,3.099,106,-0.5,0.0,0.03999999999998636
35,90.3,770.8,3.154,110,-0.5,-0.10000000000002274,0.0
37,96.6,770.8,3.208,113,-0.6,0.0,0.0
39,102.7,770.8,3.165,115,-0.6,0.0,-0.02000000000000455
43,114.9,770.7,3.055,117,-0.7,-0.09999999999990905,-0.03999999999998636
50,137.3,770.5,3.146,118,-0.8,-0.20000000000004547,-0.07999999999999545
54,150.1,770.4,3.198,121,-0.9,-0.10000000000002274,-0.07999999999999545
58,163.5,770.3,3.272,123,-1.0,-0.10000000000002274,-0.1
64,183.2,770.1,3.309,123,-0.8,-0.1999999999999318,-0.13999999999998636
71,205.3,769.8,3.215,125,-0.7,-0.3000000000000682,-0.1800000000000182
74,214.9,769.9,3.173,128,-0.2,0.10000000000002274,-0.12000000000000455
75,218.3,769.9,3.19,127,0.6,0.0,-0.1
79,230.6,770.0,3.136,130,0.3,0.10000000000002274,-0.05999999999999091
82,240.1,770.0,3.116,133,0.4,0.0,-0.02000000000000455
84,246.6,770.0,3.194,130,0.2,0.0,0.0400000000000091
90,265.5,770.1,3.178,132,0.1,0.10000000000002274,0.0400000000000091
97,287.9,770.1,3.182,132,0.2,0.0,0.0400000000000091
104,309.8,770.1,3.166,133,0.0,0.0,0.02000000000000455
105,312.8,770.1,3.112,133,0.0,0.0,0.02000000000000455
112,334.9,770.1,3.132,134,-0.2,0.0,0.02000000000000455
113,337.8,770.1,3.124,134,-0.3,0.0,0.0
120,360.2,770.0,3.165,135,-0.4,-0.10000000000002274,-0.02000000000000455
125,376.7,769.9,3.236,133,-0.3,-0.10000000000002274,-0.0400000000000091
126,379.9,769.9,3.285,137,-0.2,0.0,-0.0400000000000091
132,400.0,769.9,3.333,138,-0.3,0.0,-0.0400000000000091
133,403.3,769.9,3.331,138,-0.5,0.0,-0.0400000000000091
137,416.3,769.8,3.26,138,-0.7,-0.10000000000002274,-0.0400000000000091
143,437.0,769.6,3.373,136,-0.8,-0.1999999999999318,-0.05999999999999091
144,440.2,769.6,3.421,139,-0.6,0.0,-0.05999999999999091
151,462.7,769.4,3.215,140,-0.5,-0.20000000000004547,-0.1
157,483.0,769.4,3.288,139,-0.6,0.0,-0.1
160,492.7,769.3,3.333,140,-0.5,-0.10000000000002274,-0.1
166,512.0,769.2,3.218,141,-0.7,-0.09999999999990905,-0.07999999999999545
171,528.2,769.1,3.23,144,-0.4,-0.10000000000002274,-0.1
174,537.7,769.0,3.222,146,-0.5,-0.10000000000002274,-0.07999999999999545
181,559.5,769.0,3.123,147,-0.4,0.0,-0.07999999999999545
184,568.8,768.9,3.105,147,-0.3,-0.10000000000002274,-0.07999999999999545
189,584.0,768.9,3.074,144,-0.5,0.0,-0.06000000000001364
193,596.1,768.8,3.031,144,-0.3,-0.10000000000002274,-0.06000000000001364
200,618.3,768.7,3.116,144,-0.4,-0.09999999999990905,-0.05999999999999091
204,630.3,768.7,3.11,144,-0.5,0.0,-0.05999999999999091
211,652.7,768.6,3.123,144,-0.5,-0.10000000000002274,-0.05999999999999091
214,662.1,768.5,3.184,145,-0.6,-0.10000000000002274,-0.07999999999999545
221,683.8,768.4,3.117,147,-0.8,-0.10000000000002274,-0.07999999999999545
224,693.2,768.3,3.107,145,-0.7,-0.10000000000002274,-0.0800000000000182
228,705.3,768.2,3.064,147,-0.7,-0.09999999999990905,-0.1
229,708.2,768.2,3.012,148,-0.7,0.0,-0.07999999999999545
230,711.3,768.2,3.013,147,-0.9,0.0,-0.05999999999999091
233,721.3,768.1,3.196,147,-1.2,-0.10000000000002274,-0.05999999999999091
238,738.5,767.9,3.4,144,-1.4,-0.20000000000004547,-0.07999999999999545
241,748.6,767.7,3.417,144,-1.3,-0.1999999999999318,-0.1
247,768.7,767.4,3.362,144,-1.2,-0.3000000000000682,-0.16000000000001363
249,775.2,767.4,3.323,144,-1.1,0.0,-0.16000000000001363
255,795.5,767.2,3.345,144,-0.7,-0.1999999999999318,-0.17999999999999544
258,805.4,767.1,3.36,143,-0.4,-0.10000000000002274,-0.1599999999999909
264,825.3,767.0,3.311,142,-0.2,-0.10000000000002274,-0.1400000000000091
271,847.6,767.1,3.242,142,0.1,0.10000000000002274,-0.05999999999999091
273,854.0,767.1,3.19,142,0.5,0.0,-0.05999999999999091
280,876.3,767.2,3.187,142,1.0,0.10000000000002274,0.0
282,882.7,767.3,3.189,142,1.2,0.09999999999990905,0.03999999999998636
289,905.1,767.7,3.208,142,1.7,0.40000000000009095,0.1400000000000091
291,911.5,767.8,3.204,143,1.4,0.09999999999990905,0.13999999999998636
293,918.1,767.9,3.222,143,1.0,0.10000000000002274,0.1599999999999909
300,941.0,768.1,3.278,143,0.7,0.20000000000004547,0.17999999999999544
302,947.1,768.1,3.219,144,0.7,0.0,0.16000000000001363
309,968.0,768.2,3.0,144,0.5,0.10000000000002274,0.1
311,974.5,768.3,3.042,143,0.5,0.09999999999990905,0.1
318,995.9,768.4,3.092,142,0.5,0.10000000000002274,0.1
321,1003.8,768.4,2.931,143,0.2,0.0,0.05999999999999091
323,1009.4,768.4,2.7,143,0.2,0.0,0.05999999999999091
325,1015.6,768.4,2.826,143,0.5,0.0,0.03999999999998636
332,1037.2,768.5,3.097,141,0.7,0.10000000000002274,0.0400000000000091
339,1059.0,768.7,3.099,142,0.8,0.20000000000004547,0.06000000000001364
341,1065.2,768.8,3.106,142,1.1,0.09999999999990905,0.07999999999999545
348,1087.5,769.0,3.162,143,1.3,0.20000000000004547,0.12000000000000455
353,1103.3,769.2,3.178,146,1.4,0.20000000000004547,0.16000000000001363
356,1112.7,769.4,3.148,144,1.6,0.1999999999999318,0.17999999999999544
363,1134.2,769.8,3.088,143,1.7,0.39999999999997726,0.21999999999998182
364,1137.2,769.8,3.061,142,1.7,0.0,0.2
370,1155.5,770.1,3.041,141,1.6,0.3000000000000682,0.22000000000000455
377,1176.5,770.5,3.024,141,1.5,0.39999999999997726,0.2599999999999909
381,1189.0,770.7,3.047,141,1.4,0.20000000000004547,0.26000000000001366
388,1209.5,770.9,3.003,140,0.7,0.1999999999999318,0.22000000000000455
389,1212.2,770.9,2.902,140,0.2,0.0,0.22000000000000455
391,1218.1,770.8,2.907,139,-0.3,-0.10000000000002274,0.13999999999998636
398,1240.3,770.8,3.124,141,0.2,0.0,0.05999999999999091
399,1243.2,770.8,3.135,140,0.3,0.0,0.01999999999998181
406,1266.5,771.0,3.268,140,0.7,0.20000000000004547,0.02000000000000455
409,1275.5,771.0,3.238,140,1.0,0.0,0.02000000000000455
416,1296.7,771.2,3.017,139,1.2,0.20000000000004547,0.0800000000000182
419,1305.9,771.4,3.034,140,1.5,0.1999999999999318,0.12000000000000455
426,1326.2,771.7,2.956,139,1.8,0.3000000000000682,0.1800000000000182
427,1329.3,771.8,2.932,139,1.0,0.09999999999990905,0.1599999999999909
435,1352.0,772.2,2.862,141,0.0,0.40000000000009095,0.2400000000000091
440,1366.2,772.0,2.835,141,-0.3,-0.20000000000004547,0.1599999999999909
447,1386.8,771.7,2.901,139,-1.4,-0.2999999999999545,0.06000000000001364
450,1395.9,771.6,2.975,141,-1.3,-0.10000000000002274,-0.02000000000000455
457,1416.7,771.3,2.99,141,-1.2,-0.3000000000000682,-0.1
458,1419.6,771.3,2.96,142,2.2,0.0,-0.1800000000000182
461,1427.5,771.2,2.871,141,7.5,-0.09999999999990905,-0.1599999999999909
729,1427.5,772.3,0.029,121,7.5,1.099999999999909,0.11999999999998182
730,1430.0,772.3,0.009,122,14.3,0.0,0.13999999999998636
732,1433.0,772.3,0.02,125,10.5,0.0,0.2
733,1434.1,772.3,0.024,127,0.7,0.0,0.2
734,1435.2,772.3,1.534,128,0.9,0.0,0.21999999999998182
737,1438.9,772.4,1.182,125,0.6,0.10000000000002274,0.02000000000000455
742,1444.7,772.4,1.191,123,0.5,0.0,0.02000000000000455
748,1451.2,772.4,1.118,120,0.0,0.0,0.02000000000000455
753,1455.8,772.4,1.005,118,0.0,0.0,0.02000000000000455
757,1461.0,772.4,1.082,116,-0.3,0.0,0.02000000000000455
759,1469.7,772.4,2.317,116,-0.6,0.0,0.0
762,1485.4,772.3,4.882,116,-0.9,-0.10000000000002274,-0.02000000000000455
763,1491.1,772.2,5.02,116,-1.1,-0.09999999999990905,-0.03999999999998636
767,1516.5,771.9,6.226,120,-1.5,-0.3000000000000682,-0.1
768,1523.0,771.8,6.388,120,-1.4,-0.10000000000002274,-0.12000000000000455
771,1540.5,771.5,6.178,124,-1.5,-0.2999999999999545,-0.17999999999999544
774,1555.7,771.3,5.45,123,-1.5,-0.20000000000004547,-0.2
778,1569.4,771.1,4.127,126,-1.2,-0.1999999999999318,-0.22000000000000455
782,1575.4,771.0,2.46,127,-1.1,-0.10000000000002274,-0.17999999999999544
789,1581.7,771.0,1.119,124,-0.6,0.0,-0.1599999999999909
790,1582.4,771.0,0.872,124,0.0,0.0,-0.1
795,1584.9,771.0,0.533,124,0.9,0.0,-0.05999999999999091
797,1586.2,771.0,0.54,121,1.0,0.0,-0.02000000000000455
799,1587.8,771.0,0.596,118,0.9,0.0,0.0
802,1592.9,771.1,1.338,117,1.1,0.10000000000002274,0.02000000000000455
805,1607.9,771.2,3.355,117,1.2,0.10000000000002274,0.0400000000000091
806,1613.7,771.3,3.707,119,1.1,0.09999999999990905,0.05999999999999091
810,1636.6,771.6,5.75,123,1.2,0.3000000000000682,0.12000000000000455
813,1654.1,771.8,5.771,125,1.1,0.1999999999999318,0.1599999999999909
815,1664.9,771.9,5.652,126,1.1,0.10000000000002274,0.1599999999999909
817,1675.6,772.0,5.57,128,1.1,0.10000000000002274,0.1599999999999909
