time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,2126.6,0.0,66,0.0,0.0,-0.13999999999996363
3,3.4,2126.6,1.147,63,0.0,0.0,-0.13999999999996363
7,13.3,2126.6,1.894,66,0.0,0.0,-0.13999999999996363
8,16.3,2126.6,2.578,71,-3.1,0.0,-0.13999999999996363
11,22.6,2126.6,2.395,76,-5.2,0.0,-0.13999999999996363
13,25.8,2125.9,1.902,81,-5.6,-0.6999999999998181,-0.13999999999996363
14,28.6,2125.8,2.038,85,-6.7,-0.09999999999990905,-0.15999999999994544
16,34.0,2125.6,2.286,83,-2.9,-0.20000000000027285,-0.2
17,37.5,2125.6,2.492,88,-2.8,0.0,-0.2
21,46.7,2125.3,2.542,92,-2.3,-0.29999999999972715,-0.25999999999994544
22,49.9,2125.2,2.462,93,-2.3,-0.1000000000003638,-0.14000000000005458
24,55.5,2125.1,2.569,96,-1.7,-0.09999999999990905,-0.14000000000005458
28,67.8,2124.9,2.987,99,-1.5,-0.1999999999998181,-0.13999999999996363
29,70.1,2124.9,2.922,99,-1.5,0.0,-0.13999999999996363
34,82.3,2124.7,2.423,103,-0.6,-0.20000000000027285,-0.12000000000007276
37,90.0,2124.6,2.483,105,-0.6,-0.09999999999990905,-0.11999999999998182
42,102.9,2124.7,2.575,106,0.7,0.09999999999990905,-0.0800000000000182
43,105.5,2124.7,2.577,106,1.8,0.0,-0.04000000000005457
45,111.9,2124.9,2.736,109,2.2,0.20000000000027285,0.0
47,118.2,2125.1,3.064,112,2.7,0.1999999999998181,0.0800000000000182
48,121.3,2125.1,3.168,114,2.7,0.0,0.1
50,127.7,2125.3,3.16,117,2.8,0.20000000000027285,0.12000000000007276
54,137.9,2125.6,2.76,119,3.5,0.29999999999972715,0.1800000000000182
60,154.4,2126.1,2.676,121,3.8,0.5,0.23999999999996363
67,176.1,2127.0,2.941,122,4.0,0.900000000000091,0.3800000000000182
71,187.9,2127.6,3.043,125,4.6,0.599999999999909,0.5
72,190.6,2127.7,2.902,122,4.7,0.09999999999990905,0.47999999999992726
75,197.8,2128.1,2.71,122,13.0,0.40000000000009095,0.5
76,199.4,2128.1,2.29,123,14.9,0.0,0.4
107,200.2,2129.2,0.076,110,13.6,1.099999999999909,0.43999999999996364
108,200.7,2129.2,0.041,110,15.7,0.0,0.3199999999999818
109,201.9,2129.3,0.076,109,5.4,0.1000000000003638,0.3200000000000728
113,209.6,2129.7,1.776,108,5.4,0.3999999999996362,0.3199999999999818
119,226.0,2130.6,2.416,107,5.4,0.900000000000091,0.5
121,230.2,2130.8,2.577,104,5.2,0.20000000000027285,0.3200000000000728
124,237.0,2131.2,2.196,105,5.2,0.3999999999996362,0.4
132,257.4,2132.2,2.475,105,4.9,1.0,0.5799999999999272
134,262.8,2132.5,2.578,105,4.8,0.3000000000001819,0.5600000000000364
139,275.3,2133.0,2.561,109,4.2,0.5,0.4800000000000182
141,283.2,2133.4,2.917,109,1.7,0.40000000000009095,0.5199999999999818
144,295.1,2133.8,3.954,112,-0.7,0.40000000000009095,0.5200000000000727
145,297.9,2133.1,3.763,110,-3.9,-0.7000000000002728,0.1800000000000182
147,303.3,2132.8,3.353,111,-8.4,-0.29999999999972715,0.06000000000003638
149,309.1,2132.4,2.8,112,-6.1,-0.40000000000009095,-0.11999999999998182
153,319.0,2131.8,2.617,111,-5.8,-0.599999999999909,-0.3199999999999818
155,324.4,2131.5,2.542,113,-5.3,-0.3000000000001819,-0.4600000000000364
157,329.2,2131.3,2.513,113,-4.8,-0.1999999999998181,-0.3599999999999454
158,331.9,2131.2,2.562,113,-4.2,-0.1000000000003638,-0.3200000000000728
161,340.1,2130.8,2.622,119,-3.2,-0.3999999999996362,-0.3199999999999818
162,343.4,2130.7,2.83,119,-2.5,-0.1000000000003638,-0.22000000000007275
168,360.1,2130.3,2.86,121,-1.7,-0.3999999999996362,-0.23999999999996363
173,371.5,2130.2,2.556,122,-1.2,-0.1000000000003638,-0.22000000000007275
177,381.5,2130.1,2.378,122,0.0,-0.09999999999990905,-0.21999999999998182
178,383.4,2130.2,2.39,123,1.0,0.09999999999990905,-0.12000000000007276
182,389.6,2130.3,1.624,121,2.6,0.1000000000003638,-0.07999999999992724
183,390.9,2130.4,1.492,120,3.3,0.09999999999990905,0.01999999999998181
184,392.9,2130.4,1.583,121,3.8,0.0,0.04000000000005457
187,398.6,2130.7,1.802,122,3.9,0.29999999999972715,0.11999999999998182
188,400.1,2130.7,1.836,124,4.7,0.0,0.1
190,403.6,2130.9,1.777,120,4.0,0.20000000000027285,0.11999999999998182
191,405.6,2131.0,1.81,121,4.0,0.09999999999990905,0.11999999999998182
194,413.7,2131.3,2.278,118,3.6,0.3000000000001819,0.1800000000000182
196,419.9,2131.5,2.862,119,3.3,0.1999999999998181,0.1600000000000364
199,428.5,2131.8,2.954,122,3.1,0.3000000000001819,0.22000000000007275
201,432.7,2131.9,2.566,119,3.1,0.09999999999990905,0.2
202,436.1,2132.0,2.7,120,3.1,0.09999999999990905,0.2
206,449.2,2132.4,3.302,117,3.5,0.40000000000009095,0.21999999999998182
207,451.3,2132.5,3.038,118,3.7,0.09999999999990905,0.2
212,467.0,2133.1,2.967,119,3.9,0.599999999999909,0.25999999999994544
217,479.6,2133.6,2.835,118,3.6,0.5,0.3399999999999636
218,482.3,2133.7,2.543,118,3.1,0.09999999999990905,0.3399999999999636
222,493.0,2134.0,2.676,116,2.6,0.3000000000001819,0.3199999999999818
224,495.9,2134.0,2.258,116,2.1,0.0,0.3
227,499.1,2134.1,1.224,118,1.5,0.09999999999990905,0.2
228,501.0,2134.1,1.335,117,1.4,0.0,0.1
233,512.5,2134.3,2.233,117,0.8,0.20000000000027285,0.12000000000007276
235,517.2,2134.3,2.31,117,0.8,0.0,0.06000000000003638
238,525.2,2134.3,2.538,117,0.6,0.0,0.06000000000003638
243,540.0,2134.4,2.855,118,0.6,0.09999999999990905,0.06000000000003638
245,547.0,2134.5,3.104,119,0.9,0.09999999999990905,0.0800000000000182
246,550.5,2134.5,3.155,120,1.1,0.0,0.03999999999996362
