time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,771.1,0.0,59,-1.4,0.0,-0.0400000000000091
1,0.0,771.1,0.0,59,-2.0,0.0,-0.0400000000000091
6,6.9,771.0,1.153,66,-1.6,-0.10000000000002274,-0.0400000000000091
7,10.1,770.9,1.688,69,-1.2,-0.10000000000002274,-0.0400000000000091
8,12.9,770.9,1.843,72,-1.3,0.0,-0.0400000000000091
9,16.3,770.9,2.031,75,-0.6,0.0,-0.0400000000000091
11,21.9,770.8,3.0,74,-0.9,-0.10000000000002274,-0.06000000000001364
13,28.2,770.8,3.066,80,-0.8,0.0,-0.0400000000000091
15,35.0,770.7,3.122,83,-0.4,-0.09999999999990905,-0.03999999999998636
17,40.7,770.7,3.137,86,-0.5,0.0,-0.03999999999998636
19,47.1,770.7,3.152,89,0.3,0.0,-0.03999999999998636
20,50.1,770.7,3.016,93,0.7,0.0,-0.01999999999998181
25,65.2,770.8,3.003,96,0.6,0.09999999999990905,0.0
26,68.2,770.9,3.018,97,0.2,0.10000000000002274,0.03999999999998636
31,82.8,770.9,2.947,101,-0.2,0.0,0.03999999999998636
34,92.2,770.8,3.005,104,-0.5,-0.10000000000002274,0.01999999999998181
39,108.0,770.7,3.145,107,-0.7,-0.09999999999990905,0.0
40,111.3,770.7,3.177,107,-0.6,0.0,-0.01999999999998181
44,124.3,770.6,3.264,110,-0.5,-0.10000000000002274,-0.05999999999999091
45,127.5,770.6,3.244,110,-0.7,0.0,-0.05999999999999091
51,148.4,770.5,3.437,112,-0.9,-0.10000000000002274,-0.05999999999999091
53,155.1,770.4,3.451,112,-1.0,-0.10000000000002274,-0.06000000000001364
60,177.7,770.1,3.256,115,-1.2,-0.2999999999999545,-0.12000000000000455
65,196.7,769.9,3.465,117,-1.1,-0.20000000000004547,-0.1400000000000091
68,208.8,769.8,3.889,121,-0.9,-0.10000000000002274,-0.16000000000001363
74,231.0,769.6,3.812,122,-0.8,-0.1999999999999318,-0.17999999999999544
75,234.4,769.6,3.666,122,-0.9,0.0,-0.1599999999999909
82,258.8,769.4,3.47,125,-0.8,-0.20000000000004547,-0.1400000000000091
84,265.3,769.3,3.424,126,-0.9,-0.10000000000002274,-0.12000000000000455
88,278.4,769.2,3.278,129,-0.9,-0.09999999999990905,-0.11999999999998182
94,298.9,769.0,3.361,130,-0.7,-0.20000000000004547,-0.12000000000000455
96,304.8,769.0,3.302,131,-0.7,0.0,-0.12000000000000455
103,326.8,768.9,3.098,130,-0.5,-0.10000000000002274,-0.1
105,333.3,768.8,3.157,127,-0.6,-0.10000000000002274,-0.1
106,335.9,768.8,3.107,126,-0.7,0.0,-0.0800000000000182
112,356.1,768.7,3.261,125,-0.5,-0.09999999999990905,-0.05999999999999091
116,370.2,768.6,3.432,128,-0.5,-0.10000000000002274,-0.07999999999999545
123,392.9,768.5,3.347,128,-0.5,-0.10000000000002274,-0.07999999999999545
129,413.5,768.4,3.33,128,-0.4,-0.10000000000002274,-0.07999999999999545
136,436.2,768.3,3.334,130,-0.5,-0.10000000000002274,-0.1
139,446.1,768.3,3.256,130,-0.6,0.0,-0.0800000000000182
145,467.3,768.1,3.449,130,-0.8,-0.1999999999999318,-0.1
149,478.4,768.0,3.228,132,-0.9,-0.10000000000002274,-0.1
155,500.3,767.8,3.303,133,-0.9,-0.20000000000004547,-0.12000000000000455
158,511.4,767.7,3.672,136,-0.8,-0.09999999999990905,-0.11999999999998182
165,532.6,767.5,3.23,136,-0.8,-0.20000000000004547,-0.1599999999999909
167,540.7,767.5,3.249,135,-0.7,0.0,-0.12000000000000455
174,561.8,767.3,3.246,138,-1.0,-0.20000000000004547,-0.1400000000000091
175,564.8,767.3,3.021,137,-1.3,0.0,-0.1
180,581.5,767.0,3.272,140,-1.3,-0.2999999999999545,-0.1400000000000091
184,594.7,766.8,3.324,138,-1.1,-0.20000000000004547,-0.1400000000000091
188,608.2,766.7,3.346,134,-0.7,-0.09999999999990905,-0.1599999999999909
194,629.3,766.6,3.459,132,-0.3,-0.10000000000002274,-0.13999999999998636
197,639.2,766.6,3.438,132,-0.1,0.0,-0.13999999999998636
204,662.1,766.6,3.274,133,0.0,0.0,-0.07999999999999545
208,674.9,766.6,3.252,133,0.0,0.0,-0.03999999999998636
215,696.0,766.6,3.085,133,0.0,0.0,-0.02000000000000455
217,702.9,766.6,3.112,133,0.3,0.0,0.0
221,717.5,766.6,3.583,136,0.6,0.0,0.0
227,736.0,766.8,3.305,136,0.8,0.1999999999999318,0.03999999999998636
234,758.8,767.0,3.172,136,0.9,0.20000000000004547,0.07999999999999545
236,765.7,767.1,3.298,136,0.7,0.10000000000002274,0.1
242,787.8,767.2,3.625,136,0.4,0.10000000000002274,0.12000000000000455
247,804.4,767.3,3.519,136,0.3,0.09999999999990905,0.13999999999998636
253,826.0,767.3,3.474,136,0.2,0.0,0.1
257,837.9,767.3,3.351,133,0.0,0.0,0.05999999999999091
259,844.8,767.3,3.142,133,-0.2,0.0,0.03999999999998636
265,865.1,767.3,3.404,132,-0.2,0.0,0.01999999999998181
267,871.5,767.2,3.338,135,-0.5,-0.09999999999990905,-0.01999999999998181
270,880.7,767.2,3.106,136,-1.1,0.0,-0.01999999999998181
276,900.7,767.0,3.239,135,-0.8,-0.20000000000004547,-0.05999999999999091
280,912.4,766.8,3.174,134,-1.0,-0.20000000000004547,-0.1
287,933.3,766.7,2.97,135,-1.0,-0.09999999999990905,-0.11999999999998182
290,943.2,766.6,3.079,136,-1.0,-0.10000000000002274,-0.12000000000000455
293,953.0,766.5,3.273,133,-1.3,-0.10000000000002274,-0.1400000000000091
300,975.3,766.2,3.21,132,-1.3,-0.2999999999999545,-0.1599999999999909
306,995.4,765.9,3.265,130,-1.5,-0.3000000000000682,-0.17999999999999544
309,1004.4,765.8,3.233,132,-1.5,-0.10000000000002274,-0.1800000000000182
316,1027.2,765.4,3.178,132,-1.3,-0.39999999999997726,-0.2400000000000091
318,1033.9,765.3,3.28,132,-1.2,-0.10000000000002274,-0.2400000000000091
325,1055.6,765.1,3.152,130,-0.7,-0.1999999999999318,-0.22000000000000455
327,1062.2,765.1,3.14,131,-0.6,0.0,-0.1599999999999909
334,1084.3,765.0,3.198,133,-0.4,-0.10000000000002274,-0.1599999999999909
335,1087.9,765.0,3.216,133,-0.4,0.0,-0.07999999999999545
342,1110.8,764.9,3.3,132,-0.2,-0.10000000000002274,-0.07999999999999545
343,1114.2,764.9,3.292,132,-0.2,0.0,-0.0400000000000091
350,1135.5,764.9,3.089,131,0.0,0.0,-0.0400000000000091
356,1154.5,764.9,3.096,131,0.0,0.0,-0.02000000000000455
363,1176.2,764.9,3.133,131,0.0,0.0,-0.02000000000000455
366,1185.2,764.9,3.073,131,0.3,0.0,0.0
372,1205.6,764.9,3.27,132,0.5,0.0,0.0
