time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,771.2,0.0,77,0.0,0.0,0.03999999999998636
1,0.0,771.2,0.0,74,0.0,0.0,0.03999999999998636
2,0.0,771.2,0.0,74,0.8,0.0,0.03999999999998636
8,9.8,771.2,1.393,71,1.1,0.0,0.03999999999998636
10,13.0,771.3,1.629,74,1.2,0.09999999999990905,0.03999999999998636
12,19.0,771.4,1.897,77,1.8,0.10000000000002274,0.03999999999998636
14,25.6,771.5,2.645,80,1.4,0.10000000000002274,0.05999999999999091
16,32.0,771.6,3.165,80,1.3,0.10000000000002274,0.07999999999999545
21,48.1,771.8,3.207,85,1.3,0.1999999999999318,0.11999999999998182
24,56.3,771.9,3.035,86,1.3,0.10000000000002274,0.12000000000000455
30,73.4,772.1,2.82,90,1.2,0.20000000000004547,0.1400000000000091
32,79.6,772.2,2.91,92,1.2,0.10000000000002274,0.1400000000000091
35,89.1,772.3,3.13,95,1.0,0.09999999999990905,0.13999999999998636
38,98.1,772.4,3.092,96,1.0,0.10000000000002274,0.12000000000000455
40,104.3,772.4,3.03,100,0.8,0.0,0.1
42,110.7,772.5,3.08,103,0.9,0.10000000000002274,0.07999999999999545
47,125.8,772.6,3.086,105,1.2,0.10000000000002274,0.07999999999999545
53,144.4,772.8,3.065,108,1.3,0.1999999999999318,0.1
56,153.4,773.0,3.059,109,1.5,0.20000000000004547,0.12000000000000455
60,165.6,773.2,3.026,112,1.6,0.20000000000004547,0.16000000000001363
62,171.8,773.3,3.063,113,1.3,0.09999999999990905,0.1599999999999909
67,187.3,773.5,3.111,113,0.7,0.20000000000004547,0.17999999999999544
71,200.5,773.6,3.192,114,0.5,0.10000000000002274,0.16000000000001363
77,221.7,773.6,3.434,115,0.0,0.0,0.12000000000000455
81,237.1,773.6,3.656,115,-0.2,0.0,0.07999999999999545
84,247.1,773.5,3.637,116,-0.4,-0.10000000000002274,0.0400000000000091
87,256.1,773.5,3.17,119,-0.8,0.0,0.0
92,270.7,773.4,2.944,117,-0.9,-0.10000000000002274,-0.0400000000000091
98,288.7,773.2,2.963,121,-1.2,-0.1999999999999318,-0.07999999999999545
103,303.9,773.0,3.023,118,-1.2,-0.20000000000004547,-0.12000000000000455
110,325.2,772.7,3.044,119,-1.6,-0.2999999999999545,-0.1599999999999909
111,328.3,772.7,3.046,119,-1.8,0.0,-0.1599999999999909
118,350.6,772.2,3.174,119,-3.6,-0.5,-0.23999999999998636
121,358.7,772.0,3.042,119,-2.7,-0.20000000000004547,-0.2400000000000091
122,361.2,771.4,2.988,119,-2.4,-0.6000000000000227,-0.32000000000000456
128,379.6,771.3,2.989,120,-2.3,-0.10000000000002274,-0.2800000000000182
135,392.8,771.2,2.435,119,-0.8,-0.09999999999990905,-0.3
136,393.1,771.2,1.686,120,-1.0,0.0,-0.2
139,401.0,771.1,1.937,121,-1.2,-0.10000000000002274,-0.17999999999999544
145,419.8,770.9,2.962,121,-1.2,-0.20000000000004547,-0.1
152,441.8,770.6,3.14,119,-1.1,-0.2999999999999545,-0.13999999999998636
153,444.7,770.6,3.118,123,-0.9,0.0,-0.12000000000000455
159,463.3,770.4,3.08,125,-0.9,-0.20000000000004547,-0.16000000000001363
166,485.2,770.3,3.112,126,-0.8,-0.10000000000002274,-0.16000000000001363
167,488.3,770.2,3.125,126,-0.7,-0.09999999999990905,-0.13999999999998636
174,510.7,770.1,3.189,127,-0.8,-0.10000000000002274,-0.1
176,517.3,770.0,3.218,127,-0.6,-0.10000000000002274,-0.12000000000000455
182,536.9,769.9,3.279,128,-0.6,-0.10000000000002274,-0.1
187,552.2,769.8,3.172,128,-0.5,-0.10000000000002274,-0.1
194,575.3,769.7,3.196,128,-0.5,-0.09999999999990905,-0.1
195,578.6,769.7,3.305,128,-0.3,0.0,-0.07999999999999545
201,597.1,769.6,3.117,128,-0.3,-0.10000000000002274,-0.07999999999999545
207,616.9,769.6,3.189,128,-0.3,0.0,-0.05999999999999091
214,639.2,769.5,3.235,128,-0.3,-0.10000000000002274,-0.05999999999999091
215,642.7,769.5,3.225,129,-0.4,0.0,-0.0400000000000091
223,661.3,769.4,2.46,126,-0.2,-0.10000000000002274,-0.06000000000001364
224,664.6,769.4,2.436,126,-0.2,0.0,-0.0400000000000091
231,687.0,769.4,3.217,125,0.0,0.0,-0.0400000000000091
232,689.3,769.4,3.088,126,0.3,0.0,-0.02000000000000455
238,709.0,769.4,3.136,126,0.6,0.0,-0.02000000000000455
245,730.7,769.6,3.185,128,0.7,0.20000000000004547,0.0400000000000091
251,750.3,769.8,3.181,128,0.8,0.1999999999999318,0.07999999999999545
258,773.1,770.0,3.262,128,0.9,0.20000000000004547,0.12000000000000455
265,794.1,770.1,3.124,127,0.8,0.10000000000002274,0.1400000000000091
267,800.6,770.2,3.05,129,0.8,0.10000000000002274,0.16000000000001363
274,823.0,770.4,3.211,129,0.9,0.1999999999999318,0.1599999999999909
281,845.9,770.6,3.236,129,0.3,0.20000000000004547,0.16000000000001363
282,848.4,770.6,3.179,129,-0.3,0.0,0.12000000000000455
288,868.2,770.4,3.19,129,-1.0,-0.20000000000004547,0.05999999999999091
295,889.5,770.2,3.164,128,-0.9,-0.1999999999999318,0.0
297,896.9,770.1,3.193,129,-0.7,-0.10000000000002274,-0.05999999999999091
304,918.8,770.0,3.247,130,-0.9,-0.10000000000002274,-0.12000000000000455
305,922.6,770.0,3.21,130,-0.9,0.0,-0.12000000000000455
312,944.6,769.7,3.235,131,-0.9,-0.2999999999999545,-0.13999999999998636
318,965.0,769.5,3.263,133,-0.8,-0.20000000000004547,-0.1400000000000091
320,971.8,769.5,3.393,133,-0.4,0.0,-0.12000000000000455
325,989.3,769.5,3.46,136,-0.2,0.0,-0.1
327,995.1,769.5,3.337,137,-0.5,0.0,-0.1
332,1011.0,769.4,3.106,138,-0.8,-0.10000000000002274,-0.06000000000001364
337,1027.5,769.2,3.241,136,-0.7,-0.1999999999999318,-0.05999999999999091
343,1048.4,769.0,3.404,137,-0.7,-0.20000000000004547,-0.1
347,1062.1,769.0,3.456,137,-0.5,0.0,-0.1
352,1080.1,768.9,3.513,134,-0.2,-0.10000000000002274,-0.12000000000000455
353,1084.0,768.9,3.655,137,-0.6,0.0,-0.1
355,1089.9,768.9,3.475,139,-0.8,0.0,-0.06000000000001364
361,1108.9,768.7,3.104,138,-0.8,-0.1999999999999318,-0.05999999999999091
364,1119.2,768.6,3.256,142,-0.9,-0.10000000000002274,-0.07999999999999545
370,1136.1,768.5,3.029,144,-0.7,-0.10000000000002274,-0.07999999999999545
377,1157.9,768.3,2.981,145,-0.8,-0.20000000000004547,-0.12000000000000455
380,1168.2,768.3,3.203,143,-0.9,0.0,-0.12000000000000455
381,1170.7,768.2,3.147,146,-1.1,-0.09999999999990905,-0.1
387,1190.4,768.0,3.18,146,-1.4,-0.20000000000004547,-0.12000000000000455
394,1211.0,767.7,3.099,147,-1.1,-0.2999999999999545,-0.1599999999999909
397,1217.9,767.6,2.749,146,-0.8,-0.10000000000002274,-0.13999999999998636
405,1235.6,767.5,2.233,144,-0.4,-0.10000000000002274,-0.1599999999999909
411,1253.5,767.5,2.546,141,-0.2,0.0,-0.1400000000000091
417,1264.9,767.5,2.441,139,0.0,0.0,-0.1
421,1275.0,767.5,2.148,139,0.0,0.0,-0.0400000000000091
422,1278.1,767.5,2.646,139,-0.2,0.0,-0.02000000000000455
428,1299.7,767.5,3.52,138,-0.5,0.0,0.0
434,1318.8,767.4,3.389,137,-0.6,-0.10000000000002274,-0.02000000000000455
439,1335.2,767.2,3.233,134,-1.0,-0.1999999999999318,-0.05999999999999091
441,1342.1,767.1,3.331,135,-1.1,-0.10000000000002274,-0.07999999999999545
447,1362.7,766.9,3.429,136,-0.9,-0.20000000000004547,-0.12000000000000455
450,1373.1,766.8,3.442,135,-0.9,-0.10000000000002274,-0.1400000000000091
452,1380.9,766.8,3.652,138,-1.2,0.0,-0.12000000000000455
458,1397.7,766.6,3.074,139,-1.3,-0.1999999999999318,-0.12000000000000455
463,1413.6,766.3,2.967,138,-1.5,-0.3000000000000682,-0.16000000000001363
469,1433.9,766.0,3.293,137,-1.6,-0.2999999999999545,-0.17999999999999544
471,1440.6,765.9,3.38,136,-1.3,-0.10000000000002274,-0.17999999999999544
477,1461.4,765.6,3.439,135,-1.1,-0.2999999999999545,-0.23999999999998636
479,1467.0,765.6,3.298,135,-1.0,0.0,-0.2
485,1487.9,765.4,3.307,136,-1.0,-0.20000000000004547,-0.17999999999999544
486,1491.7,765.4,3.527,136,-0.5,0.0,-0.12000000000000455
492,1512.6,765.1,3.527,137,-0.4,-0.2999999999999545,-0.1599999999999909
498,1530.4,765.3,3.231,136,-0.3,0.1999999999999318,-0.06000000000001364
503,1543.4,765.2,2.804,136,0.0,-0.09999999999990905,-0.07999999999999545
506,1554.9,765.2,3.064,137,-0.6,0.0,-0.03999999999998636
511,1572.3,765.1,3.611,134,-0.6,-0.10000000000002274,-0.05999999999999091
514,1582.5,765.0,3.443,133,-0.4,-0.10000000000002274,-0.02000000000000455
519,1597.3,764.9,3.13,132,0.0,-0.10000000000002274,-0.07999999999999545
520,1600.1,765.0,2.932,132,0.7,0.10000000000002274,-0.0400000000000091
523,1609.2,765.1,2.964,133,2.0,0.10000000000002274,-0.02000000000000455
524,1612.4,765.2,3.024,132,1.6,0.10000000000002274,0.02000000000000455
530,1632.8,765.6,3.383,135,1.5,0.39999999999997726,0.12000000000000455
535,1649.0,765.8,3.322,134,1.4,0.1999999999999318,0.17999999999999544
541,1669.5,766.0,3.336,134,1.4,0.20000000000004547,0.2
545,1683.8,766.2,3.479,133,1.4,0.20000000000004547,0.22000000000000455
552,1706.4,766.6,3.349,133,1.7,0.39999999999997726,0.2799999999999955
556,1720.0,766.8,3.295,130,1.5,0.1999999999999318,0.23999999999998636
557,1723.6,766.9,3.44,130,1.2,0.10000000000002274,0.22000000000000455
563,1742.7,767.1,3.246,130,1.1,0.20000000000004547,0.22000000000000455
569,1762.9,767.3,3.274,129,1.0,0.1999999999999318,0.21999999999998182
572,1773.2,767.4,3.388,128,0.9,0.10000000000002274,0.1599999999999909
579,1796.2,767.6,3.33,129,0.9,0.20000000000004547,0.16000000000001363
580,1799.7,767.6,3.306,128,0.9,0.0,0.1400000000000091
586,1819.3,767.8,3.306,130,1.0,0.1999999999999318,0.13999999999998636
593,1842.3,768.0,3.277,134,1.1,0.20000000000004547,0.1400000000000091
594,1845.6,768.1,3.282,133,1.1,0.10000000000002274,0.1400000000000091
600,1865.3,768.3,3.291,134,1.0,0.1999999999999318,0.13999999999998636
606,1885.8,768.5,3.352,134,0.9,0.20000000000004547,0.17999999999999544
611,1901.4,768.6,3.284,132,1.0,0.10000000000002274,0.16000000000001363
617,1921.5,768.8,3.243,133,0.9,0.1999999999999318,0.1599999999999909
619,1927.9,768.9,3.304,133,1.0,0.10000000000002274,0.1599999999999909
626,1949.9,769.1,3.162,134,1.0,0.20000000000004547,0.16000000000001363
627,1952.6,769.1,3.092,134,1.0,0.0,0.12000000000000455
633,1972.9,769.3,3.277,135,1.0,0.1999999999999318,0.13999999999998636
634,1976.1,769.4,3.351,136,1.0,0.10000000000002274,0.12000000000000455
641,1998.3,769.6,3.18,137,1.2,0.20000000000004547,0.1400000000000091
642,2001.4,769.6,3.171,137,1.0,0.0,0.1
649,2023.4,769.9,3.139,139,1.0,0.2999999999999545,0.1599999999999909
655,2043.7,770.1,3.251,140,1.0,0.20000000000004547,0.16000000000001363
656,2047.1,770.1,3.377,140,0.9,0.0,0.1400000000000091
663,2069.7,770.3,3.254,141,1.0,0.1999999999999318,0.13999999999998636
669,2082.1,770.4,2.699,140,0.4,0.10000000000002274,0.1599999999999909
670,2084.3,770.5,2.083,140,-0.7,0.10000000000002274,0.12000000000000455
673,2094.1,770.3,2.438,140,-1.3,-0.20000000000004547,0.03999999999998636
678,2112.2,770.0,3.486,139,-1.5,-0.2999999999999545,-0.02000000000000455
683,2130.0,769.8,3.591,142,-1.6,-0.20000000000004547,-0.1
687,2143.6,769.6,3.493,143,-1.5,-0.1999999999999318,-0.1599999999999909
693,2164.3,769.2,3.423,141,-1.5,-0.39999999999997726,-0.2599999999999909
699,2185.0,768.9,3.446,141,-1.2,-0.3000000000000682,-0.2799999999999955
700,2188.4,768.9,3.446,141,-0.7,0.0,-0.22000000000000455
705,2203.1,768.9,3.015,140,0.0,0.0,-0.17999999999999544
706,2204.7,768.9,2.728,141,0.4,0.0,-0.1400000000000091
710,2215.6,768.9,2.508,140,0.6,0.0,-0.06000000000001364
715,2233.1,769.1,3.148,143,1.1,0.20000000000004547,0.0400000000000091
716,2236.6,769.1,3.505,144,1.4,0.0,0.0400000000000091
722,2257.1,769.5,3.433,141,1.5,0.39999999999997726,0.12000000000000455
728,2278.0,769.8,3.444,139,1.6,0.2999999999999545,0.17999999999999544
729,2281.3,769.8,3.454,138,1.5,0.0,0.17999999999999544
736,2304.2,770.2,3.274,137,1.2,0.40000000000009095,0.22000000000000455
738,2310.1,770.3,3.201,136,0.5,0.09999999999990905,0.23999999999998636
742,2320.8,770.3,2.777,136,-0.4,0.0,0.1599999999999909
749,2344.8,770.1,3.154,136,-0.6,-0.1999999999999318,0.06000000000001364
751,2351.5,770.0,3.411,134,-0.7,-0.10000000000002274,0.0400000000000091
758,2374.8,769.9,3.332,135,-0.5,-0.10000000000002274,-0.06000000000001364
759,2378.3,769.9,3.34,135,-0.4,0.0,-0.07999999999999545
765,2399.3,769.8,3.51,136,-0.6,-0.10000000000002274,-0.1
767,2406.4,769.8,3.514,137,-0.6,0.0,-0.06000000000001364
773,2427.2,769.6,3.481,139,-1.1,-0.1999999999999318,-0.07999999999999545
774,2430.9,769.6,3.504,138,-1.2,0.0,-0.05999999999999091
780,2452.0,769.2,3.543,138,-1.4,-0.39999999999997726,-0.13999999999998636
781,2455.4,769.2,3.503,138,-1.7,0.0,-0.11999999999998182
787,2476.4,768.9,3.489,141,-1.7,-0.3000000000000682,-0.17999999999999544
789,2483.2,768.7,3.469,140,-1.9,-0.1999999999999318,-0.17999999999999544
795,2504.6,768.3,3.518,140,-2.1,-0.40000000000009095,-0.26000000000001366
796,2507.8,768.2,3.521,141,-2.1,-0.09999999999990905,-0.2
802,2529.1,767.8,3.501,139,-2.1,-0.40000000000009095,-0.2800000000000182
804,2535.9,767.6,3.512,141,-2.1,-0.1999999999999318,-0.2599999999999909
810,2557.3,767.2,3.531,140,-2.1,-0.39999999999997726,-0.3
814,2570.7,766.9,3.476,140,-1.9,-0.3000000000000682,-0.2799999999999955
820,2591.3,766.5,3.403,141,-1.7,-0.39999999999997726,-0.3400000000000091
824,2604.9,766.3,3.419,144,-1.2,-0.20000000000004547,-0.3
828,2616.2,766.2,3.102,144,-0.4,-0.09999999999990905,-0.2799999999999955
829,2619.3,766.3,2.886,144,0.4,0.09999999999990905,-0.1800000000000182
834,2636.2,766.3,3.333,145,1.3,0.0,-0.12000000000000455
840,2656.2,766.5,3.358,145,1.3,0.20000000000004547,0.0
846,2676.7,767.0,3.379,145,2.0,0.5,0.1400000000000091
847,2679.7,767.1,3.359,145,2.5,0.10000000000002274,0.17999999999999544
852,2696.5,767.5,3.303,144,2.4,0.39999999999997726,0.2400000000000091
857,2713.3,767.9,3.353,145,2.3,0.39999999999997726,0.32000000000000456
862,2730.1,768.3,3.357,145,1.8,0.39999999999997726,0.3599999999999909
866,2741.7,768.5,3.157,145,1.0,0.20000000000004547,0.3
873,2762.9,768.7,2.983,146,-0.1,0.20000000000004547,0.32000000000000456
879,2782.6,768.6,3.149,148,-0.6,-0.10000000000002274,0.22000000000000455
886,2805.5,768.2,3.273,148,-1.5,-0.39999999999997726,0.06000000000001364
887,2808.5,768.1,3.237,148,-2.2,-0.10000000000002274,-0.03999999999998636
894,2831.6,767.7,3.263,146,-2.6,-0.39999999999997726,-0.1599999999999909
897,2841.1,767.3,3.255,146,-2.2,-0.40000000000009095,-0.2800000000000182
898,2844.6,767.2,3.28,146,-2.3,-0.09999999999990905,-0.2799999999999955
