time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,844.0,0.0,86,1.3,0.2999999999999545,0.07999999999999545
12,28.2,844.3,3.094,89,0.8,0.2999999999999545,0.07999999999999545
24,60.4,844.5,3.09,98,0.3,0.20000000000004547,0.07999999999999545
31,83.1,844.2,3.296,110,-2.5,-0.2999999999999545,0.07999999999999545
43,111.5,843.6,1.682,120,1.4,-0.6000000000000227,0.07999999999999545
53,137.9,844.4,2.872,125,4.2,0.7999999999999545,0.07999999999999545
63,165.2,845.3,2.62,128,-0.4,0.8999999999999773,0.2
72,192.4,844.1,3.008,134,-4.8,-1.1999999999999318,-0.07999999999999545
84,228.4,843.1,3.104,128,-2.2,-1.0,-0.22000000000000455
93,257.7,842.5,3.26,127,-1.4,-0.6000000000000227,-0.22000000000000455
100,277.3,842.8,2.788,122,4.5,0.2999999999999545,-0.32000000000000456
111,308.8,844.3,2.806,118,3.3,1.5,-0.2
122,342.6,844.1,3.151,114,-0.8,-0.1999999999999318,0.0
131,369.4,844.1,2.978,117,0.2,0.0,0.2
137,389.1,844.3,3.127,119,0.0,0.1999999999999318,0.3599999999999909
146,417.6,844.1,3.161,123,-0.5,-0.1999999999999318,0.26000000000001366
155,447.5,844.0,3.321,126,-1.0,-0.10000000000002274,-0.05999999999999091
167,487.4,843.4,3.328,124,-0.3,-0.6000000000000227,-0.1400000000000091
172,502.3,843.7,3.252,125,-0.2,0.3000000000000682,-0.07999999999999545
181,531.1,843.7,3.198,127,-1.1,0.0,-0.11999999999998182
189,557.2,843.1,3.257,131,-3.0,-0.6000000000000227,-0.2
200,593.4,841.8,3.295,131,-4.0,-1.3000000000000682,-0.4400000000000091
210,626.8,840.5,3.394,136,-3.1,-1.2999999999999545,-0.5799999999999954
214,638.6,840.3,3.229,132,-2.5,-0.20000000000004547,-0.6800000000000181
226,677.2,839.3,3.216,128,-1.7,-1.0,-0.8800000000000182
232,696.5,839.0,3.151,130,-1.1,-0.2999999999999545,-0.8200000000000045
243,731.7,838.9,3.196,130,0.2,-0.10000000000002274,-0.5799999999999954
253,763.0,839.1,3.129,132,0.2,0.20000000000004547,-0.2799999999999955
259,780.7,839.1,3.027,133,-0.2,0.0,-0.23999999999998636
271,818.1,838.7,3.233,136,-1.1,-0.39999999999997726,-0.11999999999998182
277,837.1,838.5,3.195,139,-1.3,-0.20000000000004547,-0.1
290,880.8,837.8,3.359,147,-1.9,-0.7000000000000455,-0.22000000000000455
297,903.9,837.4,3.301,147,-1.7,-0.39999999999997726,-0.3400000000000091
306,933.0,836.9,3.233,149,-2.3,-0.5,-0.4400000000000091
312,951.1,836.5,3.106,150,-2.4,-0.39999999999997726,-0.4400000000000091
324,989.3,835.4,3.186,150,-2.9,-1.1000000000000227,-0.6200000000000045
330,1009.5,834.8,3.367,149,-2.7,-0.6000000000000227,-0.6
339,1040.7,834.0,3.459,149,-2.1,-0.7999999999999545,-0.6799999999999955
349,1072.1,833.5,3.142,149,-1.8,-0.5,-0.6799999999999955
356,1095.4,833.0,3.324,149,-2.0,-0.5,-0.7
460,1124.4,832.5,3.169,102,-2.6,-0.5,-0.5799999999999954
467,1147.8,831.7,3.247,98,-3.7,-0.7999999999999545,-0.6199999999999818
477,1181.7,830.4,3.391,98,-3.1,-1.3000000000000682,-0.7200000000000045
487,1211.1,829.8,2.913,110,-2.1,-0.6000000000000227,-0.7400000000000091
496,1236.2,829.3,2.637,115,-2.4,-0.5,-0.7400000000000091
505,1262.6,828.7,3.001,121,-2.0,-0.599999999999909,-0.7599999999999909
517,1299.3,828.1,2.823,130,-1.5,-0.6000000000000227,-0.7200000000000045
524,1322.3,827.7,3.153,134,-1.5,-0.39999999999997726,-0.5399999999999864
530,1342.7,827.4,3.34,131,-1.5,-0.3000000000000682,-0.47999999999999543
539,1371.2,827.0,3.164,132,-1.5,-0.39999999999997726,-0.4599999999999909
548,1399.1,826.6,3.102,133,-1.3,-0.39999999999997726,-0.42000000000000454
561,1440.6,826.3,3.135,134,-0.5,-0.3000000000000682,-0.36000000000001364
567,1462.1,826.3,3.375,136,-0.2,0.0,-0.2800000000000182
575,1489.6,826.2,3.411,135,0.0,-0.09999999999990905,-0.23999999999998636
586,1528.2,826.2,3.508,134,0.0,0.0,-0.1599999999999909
594,1546.3,826.2,2.275,131,-1.8,0.0,-0.07999999999999545
601,1567.0,825.8,2.946,129,-1.4,-0.40000000000009095,-0.1
614,1608.5,825.3,3.193,126,-1.0,-0.5,-0.2
621,1630.8,825.3,3.152,131,-0.5,0.0,-0.1800000000000182
629,1657.4,825.1,3.319,131,-1.0,-0.1999999999999318,-0.22000000000000455
637,1683.2,824.8,3.23,126,-1.4,-0.3000000000000682,-0.2800000000000182
649,1722.3,824.2,3.257,123,-1.4,-0.599999999999909,-0.3199999999999818
656,1745.3,824.0,3.302,121,-1.3,-0.20000000000004547,-0.2599999999999909
664,1771.2,823.6,3.237,126,-1.0,-0.39999999999997726,-0.33999999999998637
672,1797.0,823.5,3.268,133,-0.7,-0.10000000000002274,-0.32000000000000456
681,1826.1,823.3,3.231,139,-0.7,-0.20000000000004547,-0.3
690,1855.2,823.1,3.23,143,0.0,-0.1999999999999318,-0.22000000000000455
698,1882.0,823.3,3.352,148,0.4,0.1999999999999318,-0.1400000000000091
710,1922.5,823.4,3.378,148,-0.8,0.10000000000002274,-0.0400000000000091
717,1946.7,822.8,3.453,149,-3.6,-0.6000000000000227,-0.1400000000000091
724,1969.4,821.7,3.237,153,-4.4,-1.099999999999909,-0.3199999999999818
732,1996.6,820.9,3.378,157,-1.5,-0.8000000000000682,-0.4400000000000091
740,2023.1,820.7,3.305,157,0.3,-0.1999999999999318,-0.5199999999999818
749,2051.7,820.9,3.184,157,0.2,0.1999999999999318,-0.5
757,2078.4,820.8,3.332,159,-0.3,-0.10000000000002274,-0.4
768,2115.3,820.7,3.356,158,-0.3,-0.09999999999990905,-0.2
774,2136.3,820.6,3.465,159,-0.2,-0.10000000000002274,-0.05999999999999091
781,2160.3,820.6,3.423,158,-0.7,0.0,-0.02000000000000455
791,2194.8,820.2,3.451,160,-0.5,-0.39999999999997726,-0.13999999999998636
799,2220.8,820.3,3.253,159,1.2,0.09999999999990905,-0.1
808,2248.8,820.9,3.107,155,4.7,0.6000000000000227,0.03999999999998636
820,2282.3,822.4,2.76,159,1.3,1.5,0.3599999999999909
827,2305.3,822.1,3.276,158,-2.0,-0.2999999999999545,0.3
837,2341.3,821.2,3.608,163,-3.1,-0.8999999999999773,0.2
841,2356.0,820.7,3.726,160,-3.3,-0.5,0.0800000000000182
848,2380.3,819.8,3.463,159,-2.9,-0.900000000000091,-0.22000000000000455
860,2422.6,819.5,3.655,159,0.0,-0.2999999999999545,-0.5799999999999954
867,2446.8,819.4,3.449,159,-0.3,-0.10000000000002274,-0.5400000000000091
873,2467.5,819.2,3.486,161,-0.2,-0.1999999999999318,-0.4
886,2505.7,819.4,2.942,165,0.5,0.1999999999999318,-0.26000000000001366
894,2532.4,819.5,3.339,163,1.6,0.10000000000002274,-0.05999999999999091
