time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,771.2,0.0,62,-10.6,0.0,-0.0400000000000091
1,0.0,771.2,0.0,63,-2.7,0.0,-0.0400000000000091
2,0.0,771.2,0.0,69,-1.9,0.0,-0.0400000000000091
3,0.9,771.1,0.313,74,-1.9,-0.10000000000002274,-0.0400000000000091
4,3.7,771.1,0.93,74,-2.2,0.0,-0.0400000000000091
6,10.6,771.0,2.13,74,-1.0,-0.10000000000002274,-0.0400000000000091
7,13.8,770.9,2.76,73,-1.1,-0.10000000000002274,-0.06000000000001364
9,20.4,770.9,3.332,75,-0.9,0.0,-0.06000000000001364
13,30.7,770.8,2.81,81,-0.7,-0.10000000000002274,-0.06000000000001364
14,33.9,770.8,2.704,80,-0.7,0.0,-0.06000000000001364
16,40.7,770.7,2.896,83,-0.4,-0.09999999999990905,-0.05999999999999091
18,47.4,770.7,3.356,88,0.0,0.0,-0.03999999999998636
20,53.9,770.7,3.328,91,0.8,0.0,-0.03999999999998636
22,60.0,770.8,3.218,95,0.9,0.09999999999990905,0.0
24,66.5,770.9,3.18,98,1.1,0.10000000000002274,0.02000000000000455
25,69.6,770.9,3.15,94,0.4,0.0,0.03999999999998636
26,72.9,770.9,3.173,99,0.0,0.0,0.03999999999998636
29,82.4,770.9,3.178,102,-0.4,0.0,0.03999999999998636
31,88.8,770.9,3.178,103,-0.3,0.0,0.02000000000000455
33,95.4,770.8,3.22,106,-0.6,-0.10000000000002274,-0.02000000000000455
36,105.1,770.8,3.266,106,-0.8,0.0,-0.02000000000000455
39,115.4,770.7,3.318,110,-0.6,-0.09999999999990905,-0.03999999999998636
42,125.4,770.6,3.377,112,-0.7,-0.10000000000002274,-0.05999999999999091
49,148.0,770.5,3.26,113,-0.7,-0.10000000000002274,-0.07999999999999545
50,151.2,770.5,3.228,114,-0.6,0.0,-0.05999999999999091
53,160.8,770.4,3.219,117,-0.2,-0.10000000000002274,-0.07999999999999545
57,173.3,770.3,3.149,120,0.0,-0.10000000000002274,-0.0800000000000182
64,194.8,770.4,3.09,121,0.5,0.10000000000002274,-0.0400000000000091
71,213.4,770.5,2.871,119,0.7,0.10000000000002274,0.0
78,234.4,770.8,2.829,122,0.7,0.2999999999999545,0.05999999999999091
80,240.7,770.8,3.029,125,0.8,0.0,0.07999999999999545
83,249.4,770.8,2.994,128,0.0,0.0,0.1
84,252.2,770.8,2.963,129,0.0,0.0,0.07999999999999545
90,269.5,770.8,2.874,130,0.2,0.0,0.05999999999999091
95,285.3,770.8,3.008,134,0.2,0.0,0.0
98,294.8,770.9,3.165,132,0.3,0.10000000000002274,0.02000000000000455
105,316.3,770.9,3.099,131,0.4,0.0,0.02000000000000455
112,339.2,771.0,3.17,131,0.5,0.10000000000002274,0.0400000000000091
113,342.3,771.0,3.26,130,0.9,0.0,0.0400000000000091
116,352.4,771.2,3.282,131,0.7,0.20000000000004547,0.0800000000000182
122,374.6,771.4,3.59,131,0.3,0.1999999999999318,0.1
128,396.6,771.4,3.69,132,-0.1,0.0,0.1
132,410.5,771.2,3.581,129,-0.7,-0.1999999999999318,0.0400000000000091
135,420.7,771.1,3.443,130,-1.2,-0.10000000000002274,0.02000000000000455
138,431.1,771.0,3.447,133,-1.0,-0.10000000000002274,-0.0400000000000091
140,438.0,770.9,3.452,130,-0.9,-0.10000000000002274,-0.1
141,441.2,770.9,3.41,131,-0.4,0.0,-0.1
148,464.1,770.7,3.264,132,0.0,-0.1999999999999318,-0.1
155,486.9,770.8,3.262,133,0.3,0.09999999999990905,-0.06000000000001364
157,493.1,770.9,3.227,134,0.7,0.10000000000002274,-0.02000000000000455
164,515.3,771.1,3.16,135,0.9,0.20000000000004547,0.0400000000000091
170,535.7,771.2,3.273,135,0.8,0.10000000000002274,0.06000000000001364
172,542.2,771.3,3.364,135,0.4,0.09999999999990905,0.11999999999998182
177,556.9,771.4,3.034,136,0.0,0.10000000000002274,0.12000000000000455
181,570.3,771.3,3.117,136,-0.2,-0.10000000000002274,0.07999999999999545
187,592.4,771.2,3.551,138,-0.3,-0.09999999999990905,0.02000000000000455
189,599.8,771.2,3.694,139,0.4,0.0,0.0
194,615.1,771.2,3.233,139,0.9,0.0,-0.01999999999998181
198,626.9,771.5,3.009,139,1.0,0.2999999999999545,0.02000000000000455
205,648.6,771.7,3.051,137,1.1,0.20000000000004547,0.0800000000000182
212,670.8,771.9,3.136,135,0.7,0.1999999999999318,0.13999999999998636
214,677.1,771.9,3.163,135,0.5,0.0,0.13999999999998636
216,683.3,771.9,3.153,138,0.0,0.0,0.13999999999998636
217,686.5,771.9,3.14,134,0.2,0.0,0.07999999999999545
