time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,2120.5,0.0,96,0.0,0.0,0.0
1,0.0,2120.5,0.0,96,0.0,0.0,0.0
12,20.2,2120.5,1.683,97,0.0,0.0,0.0
14,27.1,2120.5,2.082,100,0.0,0.0,0.0
20,47.7,2120.5,3.439,103,0.0,0.0,0.0
23,57.9,2120.5,3.423,107,0.0,0.0,0.0
25,64.5,2120.5,3.362,110,0.0,0.0,0.0
27,71.2,2120.5,3.354,113,0.0,0.0,0.0
30,81.2,2120.5,3.33,116,0.0,0.0,0.0
34,94.6,2120.5,3.347,122,0.0,0.0,0.0
35,97.9,2120.5,3.352,122,0.0,0.0,0.0
37,104.7,2120.5,3.366,126,0.0,0.0,0.0
43,125.1,2120.5,3.394,130,0.0,0.0,0.0
49,146.4,2120.5,3.477,131,0.0,0.0,0.0
52,156.8,2120.5,3.528,134,0.0,0.0,0.0
58,177.8,2120.5,3.481,137,0.0,0.0,0.0
64,198.5,2120.5,3.472,138,0.0,0.0,0.0
69,215.5,2120.5,3.426,141,0.0,0.0,0.0
73,228.8,2120.5,3.368,137,0.0,0.0,0.0
79,248.8,2120.5,3.33,141,0.0,0.0,0.0
85,269.0,2120.5,3.354,139,0.0,0.0,0.0
91,289.2,2120.5,3.367,140,0.0,0.0,0.0
96,306.1,2120.5,3.367,144,0.0,0.0,0.0
97,309.5,2120.5,3.39,141,0.0,0.0,0.0
103,329.8,2120.5,3.39,144,0.0,0.0,0.0
109,350.1,2120.5,3.379,143,0.0,0.0,0.0
113,363.3,2120.5,3.352,146,0.0,0.0,0.0
118,380.0,2120.5,3.33,149,0.0,0.0,0.0
121,390.3,2120.5,3.373,146,0.0,0.0,0.0
128,413.5,2120.5,3.352,149,0.0,0.0,0.0
134,434.0,2120.5,3.358,150,0.0,0.0,0.0
140,454.5,2120.5,3.413,149,0.0,0.0,0.0
147,477.6,2120.5,3.359,149,0.0,0.0,0.0
