time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,770.8,0.0,60,0.9,0.0,0.1
1,0.5,770.8,0.49,60,0.8,0.0,0.1
5,11.6,770.9,2.32,63,1.1,0.10000000000002274,0.1
9,26.5,771.0,3.246,60,1.1,0.10000000000002274,0.1
12,37.2,771.2,3.659,65,1.1,0.20000000000004547,0.1
14,44.1,771.3,3.534,69,1.5,0.09999999999990905,0.1
15,46.8,771.3,3.385,72,1.5,0.0,0.1
17,53.7,771.4,3.292,77,1.5,0.10000000000002274,0.1
20,63.7,771.6,3.392,80,1.6,0.20000000000004547,0.12000000000000455
22,70.4,771.7,3.354,80,1.5,0.10000000000002274,0.1
26,83.9,771.9,3.367,83,1.4,0.1999999999999318,0.12000000000000455
29,93.7,772.0,3.329,83,1.4,0.10000000000002274,0.1400000000000091
31,100.3,772.1,3.264,88,0.8,0.10000000000002274,0.1400000000000091
33,106.8,772.2,3.263,93,0.0,0.10000000000002274,0.12000000000000455
34,109.8,772.1,3.218,94,-0.8,-0.10000000000002274,0.07999999999999545
36,116.3,772.0,3.218,97,-1.9,-0.10000000000002274,0.02000000000000455
39,126.4,771.9,3.306,100,-1.5,-0.10000000000002274,-0.02000000000000455
46,149.6,771.4,3.329,103,-1.7,-0.5,-0.1400000000000091
48,156.1,771.4,3.302,104,-1.6,0.0,-0.16000000000001363
52,169.8,771.1,3.358,107,-0.9,-0.2999999999999545,-0.2
56,183.7,771.0,3.458,110,-0.9,-0.10000000000002274,-0.2
62,204.1,770.9,3.428,114,-0.5,-0.10000000000002274,-0.2
64,210.7,770.9,3.367,115,-0.1,0.0,-0.1
71,233.4,770.8,3.259,115,-0.5,-0.10000000000002274,-0.12000000000000455
77,252.0,770.9,3.182,116,-0.7,0.10000000000002274,-0.0400000000000091
82,268.4,770.6,3.178,115,-0.9,-0.2999999999999545,-0.07999999999999545
89,291.5,770.3,3.287,115,-1.8,-0.3000000000000682,-0.12000000000000455
91,298.1,770.2,3.301,115,-1.7,-0.09999999999990905,-0.13999999999998636
98,320.6,769.7,3.234,116,-1.8,-0.5,-0.21999999999998182
104,339.6,769.4,3.197,116,-1.7,-0.3000000000000682,-0.3
