time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,731.2,0.0,74,0.0,0.0,-0.0400000000000091
1,0.0,731.2,0.0,76,0.0,0.0,-0.0400000000000091
4,0.0,731.2,0.0,73,-0.8,0.0,-0.0400000000000091
8,15.3,731.2,2.186,73,-0.6,0.0,-0.0400000000000091
11,24.1,731.0,3.437,78,-0.7,-0.20000000000004547,-0.0400000000000091
13,31.0,731.0,3.144,78,-1.1,0.0,-0.0400000000000091
17,44.8,730.9,3.448,81,-0.7,-0.10000000000002274,-0.06000000000001364
19,51.7,730.8,3.443,84,-0.7,-0.10000000000002274,-0.0800000000000182
23,65.8,730.7,3.503,83,-0.6,-0.09999999999990905,-0.1
26,75.6,730.7,3.417,87,-0.3,0.0,-0.05999999999999091
27,78.9,730.7,3.406,90,0.0,0.0,-0.05999999999999091
29,85.9,730.7,3.35,95,0.0,0.0,-0.03999999999998636
32,96.2,730.7,3.444,98,-0.4,0.0,-0.01999999999998181
34,103.3,730.7,3.484,102,-0.3,0.0,0.0
35,106.8,730.6,3.487,105,-0.4,-0.10000000000002274,-0.02000000000000455
38,117.0,730.6,3.475,109,-0.6,0.0,-0.02000000000000455
40,123.7,730.6,3.38,111,-0.2,0.0,-0.02000000000000455
44,137.1,730.5,3.348,115,-0.5,-0.10000000000002274,-0.0400000000000091
47,147.3,730.5,3.379,118,-0.5,0.0,-0.0400000000000091
51,159.9,730.4,3.256,121,0.0,-0.10000000000002274,-0.0400000000000091
52,163.1,730.4,3.15,123,0.2,0.0,-0.0400000000000091
58,183.1,730.5,3.323,126,0.6,0.10000000000002274,-0.02000000000000455
62,195.7,730.6,3.262,127,0.3,0.10000000000002274,0.02000000000000455
67,212.6,730.7,3.274,127,0.0,0.10000000000002274,0.0400000000000091
72,228.6,730.6,3.287,127,-0.1,-0.10000000000002274,0.0400000000000091
78,247.8,730.5,3.195,127,-0.3,-0.10000000000002274,0.02000000000000455
84,266.5,730.5,3.158,127,-0.2,0.0,0.0
91,288.1,730.5,3.107,128,0.3,0.0,-0.02000000000000455
93,294.3,730.5,3.088,128,0.4,0.0,-0.0400000000000091
100,316.4,730.7,3.14,129,0.9,0.20000000000004547,0.02000000000000455
102,322.5,730.7,3.137,130,1.2,0.0,0.0400000000000091
109,345.0,731.0,3.182,129,2.0,0.2999999999999545,0.1
113,358.4,731.3,3.264,129,2.3,0.2999999999999545,0.1599999999999909
119,377.3,731.9,3.225,129,2.9,0.6000000000000227,0.2799999999999955
121,383.2,732.1,3.096,128,1.9,0.20000000000004547,0.2799999999999955
123,389.2,732.3,3.079,129,0.7,0.1999999999999318,0.3199999999999818
130,411.3,732.3,3.12,127,0.2,0.0,0.2599999999999909
133,421.0,732.2,3.185,126,0.0,-0.09999999999990905,0.1800000000000182
138,436.4,732.2,3.149,123,0.0,0.0,0.06000000000001364
139,439.1,732.3,3.017,123,0.6,0.09999999999990905,0.03999999999998636
140,442.2,732.3,3.02,126,0.9,0.0,0.0
144,453.6,732.4,2.884,126,0.8,0.10000000000002274,0.02000000000000455
149,468.8,732.5,2.958,126,0.9,0.10000000000002274,0.05999999999999091
156,489.2,732.7,2.967,126,0.8,0.20000000000004547,0.1
158,495.3,732.8,2.943,125,0.7,0.09999999999990905,0.1
165,516.3,732.9,3.016,123,0.5,0.10000000000002274,0.12000000000000455
167,522.3,732.9,2.999,125,0.5,0.0,0.1
174,544.0,733.0,3.073,125,0.5,0.10000000000002274,0.1
178,556.4,733.1,3.105,125,0.5,0.10000000000002274,0.07999999999999545
184,578.2,733.2,3.426,125,0.5,0.10000000000002274,0.0800000000000182
190,598.0,733.3,3.459,126,0.4,0.09999999999990905,0.07999999999999545
197,620.3,733.4,3.24,127,0.4,0.10000000000002274,0.1
201,633.1,733.4,3.193,126,0.4,0.0,0.07999999999999545
208,655.2,733.5,3.171,125,0.3,0.10000000000002274,0.07999999999999545
