time,distance,altitude,velocity_smooth,heartrate,grade_smooth,alt_difference,rolling_ave_alt
0,0.0,770.8,0.0,72,1.3,0.0,0.06000000000001364
1,0.0,770.8,0.0,72,0.7,0.0,0.06000000000001364
5,7.5,770.9,1.492,71,1.0,0.10000000000002274,0.06000000000001364
7,13.4,770.9,2.23,72,1.1,0.0,0.06000000000001364
9,20.8,771.0,2.604,72,1.1,0.10000000000002274,0.06000000000001364
11,28.3,771.1,3.472,76,1.4,0.10000000000002274,0.06000000000001364
13,35.3,771.2,3.655,79,1.3,0.10000000000002274,0.0800000000000182
15,41.9,771.3,3.508,83,1.5,0.09999999999990905,0.07999999999999545
16,44.6,771.3,3.256,83,1.5,0.0,0.07999999999999545
19,55.0,771.5,3.29,86,1.5,0.20000000000004547,0.1
21,61.9,771.6,3.47,89,1.6,0.10000000000002274,0.1
23,68.7,771.7,3.44,91,1.5,0.10000000000002274,0.1
29,89.3,772.0,3.423,93,1.5,0.2999999999999545,0.1400000000000091
31,95.7,772.1,3.379,96,1.5,0.10000000000002274,0.16000000000001363
33,102.4,772.2,3.371,99,1.3,0.10000000000002274,0.1400000000000091
35,109.1,772.3,3.303,102,1.3,0.09999999999990905,0.13999999999998636
36,112.6,772.3,3.374,103,1.1,0.0,0.11999999999998182
38,119.6,772.4,3.44,107,0.8,0.10000000000002274,0.07999999999999545
41,129.8,772.5,3.458,111,0.9,0.10000000000002274,0.07999999999999545
42,132.9,772.5,3.392,114,0.8,0.0,0.05999999999999091
43,136.1,772.5,3.302,113,0.7,0.0,0.0400000000000091
46,145.1,772.6,3.05,117,1.1,0.10000000000002274,0.06000000000001364
50,157.0,772.7,2.984,117,1.2,0.10000000000002274,0.06000000000001364
51,159.7,772.8,2.93,120,1.4,0.09999999999990905,0.05999999999999091
57,178.9,773.0,3.141,124,1.5,0.20000000000004547,0.1
60,188.1,773.2,3.147,128,1.4,0.20000000000004547,0.1400000000000091
65,203.2,773.4,3.035,129,1.3,0.1999999999999318,0.1599999999999909
70,217.9,773.6,2.981,132,0.7,0.20000000000004547,0.17999999999999544
72,224.0,773.6,2.971,132,0.3,0.0,0.16000000000001363
79,246.6,773.6,3.192,133,-0.2,0.0,0.12000000000000455
83,261.3,773.6,3.387,137,-0.3,0.0,0.07999999999999545
87,274.4,773.5,3.471,136,-0.6,-0.10000000000002274,0.02000000000000455
93,292.0,773.4,3.073,135,-1.0,-0.10000000000002274,-0.0400000000000091
99,309.2,773.2,2.903,135,-1.2,-0.1999999999999318,-0.07999999999999545
106,330.4,772.9,2.948,136,-1.4,-0.3000000000000682,-0.1400000000000091
113,352.4,772.6,3.087,137,-2.7,-0.2999999999999545,-0.2
115,357.8,772.5,3.053,137,-3.1,-0.10000000000002274,-0.2
121,375.6,771.4,2.897,138,-3.3,-1.1000000000000227,-0.4
122,378.2,771.4,2.909,138,-2.7,0.0,-0.36000000000001364
127,392.0,771.3,2.728,138,-1.0,-0.10000000000002274,-0.32000000000000456
132,406.1,771.2,2.794,138,-1.0,-0.09999999999990905,-0.2799999999999955
138,424.8,770.9,2.98,138,-1.1,-0.3000000000000682,-0.32000000000000456
145,446.6,770.7,3.115,136,-1.2,-0.1999999999999318,-0.13999999999998636
147,453.3,770.6,3.173,135,-1.0,-0.10000000000002274,-0.1599999999999909
153,473.5,770.4,3.355,135,-1.0,-0.20000000000004547,-0.17999999999999544
156,483.1,770.3,3.312,135,-0.9,-0.10000000000002274,-0.1800000000000182
163,505.2,770.1,3.175,135,-0.7,-0.1999999999999318,-0.1599999999999909
165,511.5,770.1,3.15,136,-0.7,0.0,-0.12000000000000455
171,529.9,770.0,3.083,134,-0.6,-0.10000000000002274,-0.12000000000000455
178,552.0,769.8,3.117,134,-0.6,-0.20000000000004547,-0.12000000000000455
179,555.2,769.8,3.171,134,-0.6,0.0,-0.1
186,578.5,769.7,3.316,133,-0.4,-0.09999999999990905,-0.07999999999999545
187,581.8,769.7,3.323,134,-0.4,0.0,-0.07999999999999545
194,603.6,769.6,3.129,135,-0.2,-0.10000000000002274,-0.07999999999999545
195,606.7,769.6,3.112,135,-0.2,0.0,-0.03999999999998636
202,628.3,769.6,3.099,135,-0.2,0.0,-0.03999999999998636
203,631.5,769.6,3.093,135,-0.3,0.0,-0.02000000000000455
210,654.0,769.5,3.213,135,-0.4,-0.10000000000002274,-0.0400000000000091
215,670.3,769.4,3.237,132,-0.4,-0.10000000000002274,-0.0400000000000091
216,673.5,769.4,3.25,135,-0.2,0.0,-0.0400000000000091
218,679.8,769.4,3.223,135,0.2,0.0,-0.0400000000000091
225,701.6,769.4,3.121,137,0.4,0.0,-0.0400000000000091
230,717.4,769.5,3.134,138,0.5,0.10000000000002274,0.0
