time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
1,"[32.272504, -110.901046]",0.0,731.3,0.0,78,0.0
28,"[32.272481, -110.901242]",19.2,731.2,0.503,77,-0.3
37,"[32.272442, -110.901551]",48.7,731.1,3.278,80,-0.8
42,"[32.272435, -110.901739]",66.3,730.8,3.524,85,-1.8
48,"[32.272429, -110.901968]",88.0,730.4,3.612,90,-1.7
52,"[32.272427, -110.902123]",102.6,730.2,3.633,98,-1.1
59,"[32.272438, -110.902382]",127.0,730.0,3.487,107,-0.2
66,"[32.272411, -110.902656]",153.0,730.0,3.72,114,-0.2
70,"[32.272406, -110.902819]",168.4,729.9,3.74,117,-0.4
77,"[32.272393, -110.903092]",194.1,729.8,3.673,123,-0.3
81,"[32.27239, -110.903249]",208.9,729.7,3.71,126,-0.3
89,"[32.272385, -110.90357]",239.2,729.7,3.778,128,-0.2
92,"[32.272389, -110.903689]",250.3,729.7,3.72,131,-0.3
97,"[32.272389, -110.903893]",269.5,729.6,3.838,133,-0.2
105,"[32.27239, -110.904208]",299.2,729.6,3.713,137,0.2
111,"[32.27239, -110.904461]",323.1,729.7,3.856,136,0.3
119,"[32.27239, -110.904782]",353.4,729.8,3.789,137,0.3
121,"[32.27239, -110.904859]",360.6,729.9,3.789,139,0.1
127,"[32.272383, -110.905109]",384.1,729.9,3.847,137,0.0
135,"[32.272338, -110.905427]",414.6,729.8,3.806,140,-0.5
139,"[32.27236, -110.905576]",429.4,729.7,3.784,140,-0.7
143,"[32.272494, -110.905675]",446.9,729.6,4.039,140,-1.1
149,"[32.272643, -110.905845]",470.7,729.2,3.967,142,-1.3
154,"[32.272636, -110.90605]",490.4,728.9,3.895,143,-1.1
160,"[32.272544, -110.906273]",513.7,728.7,3.91,145,-0.6
168,"[32.272423, -110.906549]",543.0,728.8,3.655,147,0.2
170,"[32.272391, -110.906622]",550.7,728.8,3.689,148,0.2
176,"[32.272301, -110.906852]",574.6,728.8,3.951,149,0.0
