time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
375,"[32.221365, -110.913889]",1101.3,766.1,3.665,143,-0.6
376,"[32.221366, -110.913923]",1104.5,766.1,3.454,144,-0.8
382,"[32.221363, -110.914137]",1124.7,765.9,3.339,142,-0.8
383,"[32.221361, -110.914172]",1128.1,765.8,3.363,142,-0.9
389,"[32.221369, -110.914412]",1150.6,765.7,3.703,143,-0.8
391,"[32.22137, -110.914482]",1157.3,765.6,3.655,144,-0.7
397,"[32.221371, -110.914696]",1177.4,765.5,3.346,145,-0.7
399,"[32.221368, -110.914769]",1184.3,765.4,3.38,145,-0.7
406,"[32.221371, -110.915016]",1207.6,765.3,3.361,144,-0.8
412,"[32.221371, -110.915245]",1229.1,765.1,3.447,143,-0.8
414,"[32.221372, -110.915325]",1236.7,765.0,3.634,143,-1.0
420,"[32.221368, -110.915542]",1257.2,764.8,3.506,144,-1.0
426,"[32.221375, -110.915764]",1278.1,764.6,3.45,147,-0.8
429,"[32.221379, -110.915865]",1287.7,764.5,3.39,149,-0.8
435,"[32.221381, -110.916102]",1310.0,764.4,3.546,150,-0.9
438,"[32.22138, -110.916211]",1320.4,764.3,3.629,151,-0.8
443,"[32.221385, -110.916384]",1336.7,764.1,3.331,154,-1.2
446,"[32.221385, -110.916501]",1347.6,764.0,3.409,155,-1.3
452,"[32.221366, -110.916716]",1368.0,763.7,3.484,157,-1.3
458,"[32.221358, -110.916938]",1388.9,763.4,3.442,159,-1.2
461,"[32.221355, -110.917048]",1399.3,763.3,3.47,158,-1.2
467,"[32.221337, -110.917267]",1420.1,763.1,3.458,156,-1.0
472,"[32.221288, -110.91744]",1437.2,762.9,3.45,155,-1.1
478,"[32.221217, -110.917638]",1457.5,762.7,3.402,154,-0.9
479,"[32.221202, -110.917667]",1460.7,762.6,3.356,154,-0.8
486,"[32.221092, -110.917874]",1483.6,762.5,3.27,153,-0.6
488,"[32.221055, -110.917932]",1490.5,762.5,3.31,152,-0.5
494,"[32.220914, -110.918044]",1509.6,762.4,3.244,150,-0.4
496,"[32.220852, -110.91807]",1516.9,762.3,3.296,150,-0.3
501,"[32.220703, -110.918064]",1533.5,762.3,3.411,149,0.0
508,"[32.220495, -110.918057]",1556.5,762.3,3.306,150,0.3
511,"[32.220393, -110.918063]",1567.8,762.4,3.434,151,0.5
517,"[32.220205, -110.918063]",1588.8,762.5,3.58,152,0.5
519,"[32.220128, -110.918057]",1597.3,762.6,3.681,152,0.1
523,"[32.219994, -110.918062]",1612.1,762.6,3.897,153,0.0
529,"[32.21979, -110.91806]",1634.8,762.5,3.749,154,-0.3
531,"[32.219722, -110.918056]",1642.3,762.5,3.776,154,-0.5
537,"[32.219512, -110.918046]",1665.6,762.4,3.857,156,-0.7
539,"[32.219438, -110.918038]",1673.8,762.3,3.935,157,-0.9
545,"[32.219242, -110.918038]",1695.5,762.1,3.741,157,-1.0
549,"[32.219107, -110.91803]",1710.5,761.9,3.667,157,-1.1
551,"[32.219047, -110.918031]",1717.1,761.9,3.597,157,-1.1
557,"[32.218851, -110.918019]",1739.0,761.6,3.561,157,-0.9
563,"[32.218667, -110.918007]",1759.4,761.4,3.526,157,-1.0
565,"[32.218611, -110.918003]",1765.6,761.4,3.329,157,-0.8
571,"[32.218427, -110.917996]",1786.0,761.2,3.321,157,-0.4
573,"[32.218375, -110.917988]",1791.8,761.2,3.279,157,-0.5
579,"[32.218176, -110.917983]",1813.9,761.2,3.486,157,-0.2
583,"[32.218046, -110.917988]",1828.2,761.1,3.639,158,-0.1
589,"[32.217844, -110.917992]",1850.7,761.1,3.678,160,-0.1
595,"[32.217657, -110.917983]",1871.4,761.1,3.598,160,0.0
601,"[32.217452, -110.917977]",1894.1,761.1,3.621,160,0.0
604,"[32.217362, -110.917969]",1904.2,761.1,3.646,159,0.0
606,"[32.217288, -110.917969]",1912.4,761.1,3.66,159,0.0
612,"[32.217104, -110.917968]",1932.8,761.1,3.57,159,0.0
614,"[32.217037, -110.917965]",1940.2,761.1,3.477,158,0.0
620,"[32.216847, -110.917977]",1961.3,761.1,3.561,158,0.0
621,"[32.216823, -110.917978]",1963.9,761.1,3.379,158,0.0
627,"[32.216632, -110.91797]",1985.1,761.1,3.409,158,-0.2
630,"[32.216545, -110.917976]",1994.7,761.1,3.422,158,-0.1
636,"[32.216344, -110.917973]",2017.0,761.0,3.546,157,-0.1
641,"[32.216178, -110.917962]",2035.5,761.0,3.709,154,-0.1
647,"[32.215986, -110.917968]",2056.7,761.0,3.605,154,0.0
650,"[32.21589, -110.917969]",2067.3,761.0,3.532,154,0.0
657,"[32.215683, -110.917975]",2090.1,761.0,3.337,157,0.0
660,"[32.215565, -110.917965]",2103.1,761.0,3.585,157,0.0
665,"[32.215379, -110.917975]",2123.9,761.0,4.23,158,-0.1
668,"[32.215263, -110.917978]",2136.7,761.0,4.199,159,-0.4
673,"[32.215075, -110.91797]",2157.6,760.9,4.211,161,-0.8
676,"[32.214961, -110.917984]",2170.3,760.7,4.193,162,-1.1
680,"[32.21484, -110.918]",2183.8,760.5,3.749,165,-1.8
684,"[32.214719, -110.918053]",2198.1,760.3,3.483,165,-1.8
690,"[32.214537, -110.918138]",2219.8,759.8,3.599,164,-1.7
692,"[32.21448, -110.91817]",2226.8,759.7,3.579,164,-1.8
699,"[32.214291, -110.918268]",2249.7,759.4,3.322,163,-1.4
700,"[32.214266, -110.918289]",2253.2,759.3,3.304,162,-1.3
705,"[32.214164, -110.918437]",2271.2,759.1,3.572,159,-0.9
706,"[32.214147, -110.918467]",2274.6,759.1,3.565,161,-0.5
711,"[32.214112, -110.918652]",2292.6,759.0,3.572,162,-0.3
716,"[32.214117, -110.918849]",2311.1,759.0,3.651,159,-0.3
722,"[32.21413, -110.919076]",2332.5,758.9,3.625,159,-0.5
723,"[32.214129, -110.919111]",2335.8,758.9,3.53,159,-0.6
729,"[32.214126, -110.919336]",2357.0,758.7,3.503,158,-0.8
735,"[32.214133, -110.919557]",2377.8,758.6,3.497,158,-0.7
741,"[32.214149, -110.919771]",2398.0,758.4,3.419,157,-0.6
743,"[32.21415, -110.919835]",2404.0,758.4,3.284,157,-0.7
749,"[32.214148, -110.920059]",2425.2,758.3,3.402,156,-0.5
752,"[32.214138, -110.920162]",2435.0,758.2,3.437,155,-0.5
758,"[32.214142, -110.920382]",2455.7,758.1,3.388,155,-0.6
759,"[32.214143, -110.920417]",2459.1,758.1,3.441,155,-0.6
765,"[32.214133, -110.920634]",2479.6,758.0,3.409,153,-0.7
766,"[32.214127, -110.920667]",2482.8,757.9,3.389,152,-0.7
767,"[32.214112, -110.920694]",2485.8,757.9,3.341,154,-0.5
768,"[32.214088, -110.920707]",2488.7,757.9,3.297,154,0.3
771,"[32.214, -110.920717]",2498.6,757.9,3.164,153,0.3
777,"[32.213829, -110.920781]",2518.7,758.0,3.329,153,0.2
779,"[32.213784, -110.920828]",2525.3,758.0,3.336,154,0.2
786,"[32.213617, -110.920975]",2548.4,758.0,3.304,155,-0.3
788,"[32.21357, -110.921005]",2554.4,758.0,3.232,154,-0.4
795,"[32.213407, -110.921148]",2577.0,757.8,3.172,153,-0.4
796,"[32.213383, -110.921166]",2580.2,757.8,3.225,153,-0.7
801,"[32.213315, -110.921278]",2593.8,757.8,2.802,153,-0.7
802,"[32.213313, -110.921318]",2597.5,757.7,2.885,153,-0.7
809,"[32.21335, -110.921557]",2620.6,757.5,3.349,152,-1.0
