time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.222631, -110.904399]",0.0,770.7,0.0,73,0.0
5,"[32.222631, -110.904399]",0.0,770.7,0.0,70,0.0
10,"[32.222631, -110.904399]",18.2,770.7,1.824,75,0.2
13,"[32.222658, -110.904436]",38.3,770.7,4.781,79,0.3
16,"[32.222585, -110.90441]",46.4,770.8,4.692,83,0.4
20,"[32.222459, -110.904394]",60.2,770.9,3.14,87,0.5
23,"[32.222372, -110.904393]",70.0,770.9,3.37,90,0.0
25,"[32.222313, -110.904409]",76.7,770.9,3.288,93,-0.4
26,"[32.222283, -110.904419]",80.1,770.8,3.307,94,-0.5
27,"[32.222254, -110.904432]",83.5,770.8,3.321,97,-1.0
29,"[32.222202, -110.904478]",90.8,770.8,3.462,100,-0.4
31,"[32.222172, -110.904535]",97.1,770.7,3.412,103,-0.6
33,"[32.222155, -110.904599]",103.5,770.7,3.333,106,-0.6
36,"[32.222129, -110.904712]",114.5,770.6,3.472,109,-0.6
38,"[32.222117, -110.904786]",121.6,770.6,3.62,111,-0.8
41,"[32.222103, -110.9049]",132.4,770.5,3.592,114,-0.8
44,"[32.222095, -110.905011]",143.0,770.4,3.567,117,-0.6
47,"[32.222077, -110.905123]",153.7,770.3,3.542,120,-0.5
52,"[32.221977, -110.905253]",170.5,770.3,3.445,123,0.0
53,"[32.22195, -110.905273]",174.0,770.3,3.39,124,0.5
60,"[32.221754, -110.905341]",196.8,770.4,3.286,126,0.7
66,"[32.221608, -110.905395]",213.9,770.6,3.063,128,0.9
67,"[32.221586, -110.905401]",216.4,770.6,2.789,128,1.5
108,"[32.221551, -110.905438]",216.4,770.7,0.06,113,2.0
109,"[32.221553, -110.905438]",216.4,770.7,0.002,113,1.1
112,"[32.221492, -110.905402]",223.9,770.8,0.169,112,0.7
117,"[32.221334, -110.905336]",242.6,770.9,3.271,109,0.6
118,"[32.221299, -110.905329]",246.5,770.9,3.757,108,0.4
124,"[32.221111, -110.905322]",267.5,771.0,3.55,110,-0.2
127,"[32.221012, -110.905328]",278.4,771.0,3.548,110,-0.3
133,"[32.220819, -110.905328]",299.8,770.8,3.596,111,-0.7
136,"[32.220726, -110.905328]",310.1,770.7,3.527,112,-0.9
139,"[32.220629, -110.90533]",320.9,770.6,3.515,115,-1.1
143,"[32.220532, -110.905332]",331.7,770.5,3.073,118,-0.8
145,"[32.220485, -110.905333]",336.8,770.4,2.652,119,-0.7
151,"[32.220297, -110.905324]",357.7,770.3,3.254,122,-1.0
152,"[32.220265, -110.905317]",361.3,770.3,3.496,122,-0.8
159,"[32.220064, -110.905305]",383.6,770.0,3.245,124,-1.2
160,"[32.220034, -110.905307]",387.0,770.0,3.216,124,-1.4
166,"[32.219845, -110.905315]",408.0,769.7,3.474,126,-1.0
167,"[32.219815, -110.905318]",411.3,769.6,3.471,127,-0.9
171,"[32.219689, -110.905322]",425.3,769.6,3.474,130,-0.3
173,"[32.219627, -110.905318]",432.2,769.6,3.487,133,0.0
175,"[32.219563, -110.905314]",439.3,769.6,3.499,136,-0.3
178,"[32.219469, -110.905309]",449.8,769.6,3.518,139,-0.4
181,"[32.219377, -110.905306]",460.0,769.5,3.445,140,-0.4
187,"[32.219194, -110.905298]",480.2,769.4,3.379,138,-0.5
189,"[32.219125, -110.905294]",487.9,769.4,3.489,138,-0.5
194,"[32.218975, -110.905291]",504.6,769.3,3.474,141,-0.6
199,"[32.218823, -110.905292]",521.4,769.2,3.347,142,-0.6
205,"[32.218638, -110.905304]",541.9,769.0,3.394,143,-0.7
208,"[32.218543, -110.905312]",552.5,769.0,3.464,143,-0.8
214,"[32.218362, -110.905302]",572.6,768.8,3.416,143,-1.0
217,"[32.218263, -110.905304]",583.6,768.7,3.454,143,-1.3
223,"[32.218072, -110.905308]",604.8,768.4,3.574,143,-0.8
228,"[32.217914, -110.90532]",622.4,768.1,3.521,144,-0.6
234,"[32.217718, -110.905303]",644.2,768.2,3.577,143,-0.3
240,"[32.217523, -110.905299]",665.9,768.2,3.626,141,0.0
244,"[32.217403, -110.905306]",679.2,768.2,3.505,142,-0.2
250,"[32.217231, -110.905311]",698.3,768.1,3.241,145,-0.5
252,"[32.217164, -110.905314]",705.7,768.1,3.313,145,-0.7
258,"[32.216979, -110.905312]",726.2,767.9,3.491,145,-0.8
262,"[32.216852, -110.905315]",740.3,767.8,3.462,144,-0.9
268,"[32.216671, -110.905318]",760.3,767.6,3.412,145,-1.0
271,"[32.216583, -110.905322]",770.2,767.5,3.317,144,-1.2
278,"[32.216377, -110.905304]",793.0,767.2,3.269,144,-1.4
279,"[32.216347, -110.905306]",796.3,767.1,3.272,144,-1.5
285,"[32.216152, -110.905317]",818.0,766.8,3.57,146,-1.4
286,"[32.216109, -110.905314]",822.8,766.7,3.78,146,-0.8
289,"[32.215991, -110.905323]",836.0,766.6,3.963,146,0.0
291,"[32.215923, -110.905328]",843.6,766.7,4.15,146,0.5
297,"[32.215748, -110.905318]",862.9,766.8,3.368,147,0.8
304,"[32.215541, -110.905309]",885.9,767.0,3.256,148,0.6
305,"[32.215512, -110.905312]",889.0,767.0,3.265,149,0.7
312,"[32.215325, -110.905319]",909.9,767.1,3.004,149,0.4
319,"[32.215133, -110.905304]",931.3,767.3,3.02,149,0.4
326,"[32.214927, -110.905307]",954.1,767.3,3.156,148,0.4
328,"[32.214869, -110.90531]",960.6,767.3,3.254,148,0.3
334,"[32.214706, -110.905322]",978.7,767.4,3.07,151,0.5
338,"[32.214587, -110.905323]",991.8,767.5,3.124,151,0.5
345,"[32.214395, -110.905332]",1013.2,767.6,3.143,153,0.3
347,"[32.214338, -110.905337]",1019.6,767.6,3.08,153,0.2
352,"[32.21419, -110.905315]",1036.1,767.6,3.266,150,0.0
354,"[32.214133, -110.905308]",1042.5,767.6,3.273,149,0.0
