time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.309893, -110.822529]",0.0,832.6,0.0,62,-0.5
4,"[32.309927, -110.822427]",10.3,832.5,2.58,62,-0.7
7,"[32.309917, -110.822329]",20.2,832.5,2.883,63,-1.0
9,"[32.309883, -110.822262]",27.3,832.4,3.388,63,-1.3
11,"[32.309867, -110.822236]",30.2,832.3,2.837,68,-1.8
14,"[32.309798, -110.822149]",41.5,832.1,2.85,72,-1.7
16,"[32.309767, -110.822098]",47.4,832.0,3.44,75,-1.3
17,"[32.309751, -110.82207]",50.6,832.0,3.398,77,-1.2
20,"[32.309712, -110.821981]",60.0,831.9,3.083,81,-0.9
22,"[32.309678, -110.821928]",66.3,831.8,3.142,85,-1.2
23,"[32.309662, -110.821903]",69.2,831.8,3.112,88,-1.1
25,"[32.309631, -110.821856]",74.8,831.7,2.96,92,-1.7
27,"[32.309614, -110.821831]",77.8,831.7,2.306,96,-1.6
30,"[32.309523, -110.821751]",90.5,831.4,3.13,99,-1.8
31,"[32.3095, -110.821729]",93.7,831.4,3.153,101,-2.1
34,"[32.309429, -110.82167]",103.4,831.2,3.653,104,-1.9
38,"[32.30933, -110.82159]",116.8,830.9,3.289,108,-1.9
40,"[32.309288, -110.821549]",122.7,830.8,3.227,110,-1.7
43,"[32.309261, -110.821468]",131.3,830.7,2.918,113,-1.2
45,"[32.309281, -110.821403]",137.8,830.6,3.018,114,-1.2
51,"[32.309303, -110.821195]",157.8,830.4,3.313,114,-1.3
53,"[32.309287, -110.821132]",164.0,830.3,3.275,114,-1.3
59,"[32.309274, -110.820918]",184.2,830.0,3.3,115,-1.6
61,"[32.309275, -110.820846]",191.0,829.9,3.375,115,-1.7
64,"[32.309271, -110.820738]",201.2,829.7,3.4,118,-1.8
69,"[32.309266, -110.820567]",217.3,829.4,3.289,121,-1.9
72,"[32.309263, -110.820458]",227.6,829.2,3.297,122,-1.5
77,"[32.309262, -110.820282]",244.2,828.9,3.354,125,-1.3
82,"[32.309262, -110.820109]",260.5,828.8,3.284,126,-1.1
88,"[32.309269, -110.819896]",280.6,828.6,3.309,127,-0.6
89,"[32.309274, -110.81986]",284.0,828.6,3.359,127,-0.9
96,"[32.309286, -110.819626]",306.1,828.5,3.186,127,-1.0
100,"[32.309286, -110.819487]",319.2,828.3,3.204,130,-1.2
107,"[32.309286, -110.819259]",340.6,828.0,3.145,131,-1.1
111,"[32.309291, -110.819125]",353.4,827.8,3.104,132,-0.8
118,"[32.309303, -110.818882]",376.2,827.7,3.235,134,-0.3
124,"[32.309307, -110.818669]",396.3,827.7,3.303,135,-0.1
127,"[32.309307, -110.818566]",406.0,827.8,3.308,136,0.0
134,"[32.309318, -110.818324]",428.9,827.7,3.257,137,0.0
141,"[32.309318, -110.818086]",451.2,827.7,3.229,137,0.1
144,"[32.309313, -110.817987]",460.6,827.7,3.176,138,0.4
151,"[32.309313, -110.81775]",483.0,827.9,3.176,136,0.5
157,"[32.309312, -110.817547]",502.1,828.0,3.192,135,0.7
164,"[32.30933, -110.81731]",524.5,828.1,3.196,136,0.3
167,"[32.309341, -110.817206]",534.4,828.2,3.229,137,0.0
174,"[32.309401, -110.816975]",557.1,828.1,3.261,137,-0.2
181,"[32.309463, -110.816759]",578.7,828.0,3.163,137,-0.4
182,"[32.309468, -110.816725]",581.9,828.0,3.1,139,-0.5
184,"[32.309466, -110.816658]",588.3,828.0,3.116,136,-1.0
187,"[32.30949, -110.816555]",598.3,827.9,3.278,138,-1.4
190,"[32.309495, -110.816451]",608.1,827.7,3.3,134,-2.4
