time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[35.218095, -111.62303]",0.0,2120.5,0.0,96,0.0
1,"[35.218095, -111.62303]",0.0,2120.5,0.0,96,0.0
12,"[35.218095, -111.62303]",20.2,2120.5,1.683,97,0.0
14,"[35.218095, -111.62303]",27.1,2120.5,2.082,100,0.0
20,"[35.218095, -111.62303]",47.7,2120.5,3.439,103,0.0
23,"[35.218095, -111.62303]",57.9,2120.5,3.423,107,0.0
25,"[35.218095, -111.62303]",64.5,2120.5,3.362,110,0.0
27,"[35.218095, -111.62303]",71.2,2120.5,3.354,113,0.0
30,"[35.218095, -111.62303]",81.2,2120.5,3.33,116,0.0
34,"[35.218095, -111.62303]",94.6,2120.5,3.347,122,0.0
35,"[35.218095, -111.62303]",97.9,2120.5,3.352,122,0.0
37,"[35.218095, -111.62303]",104.7,2120.5,3.366,126,0.0
43,"[35.218095, -111.62303]",125.1,2120.5,3.394,130,0.0
49,"[35.218095, -111.62303]",146.4,2120.5,3.477,131,0.0
52,"[35.218095, -111.62303]",156.8,2120.5,3.528,134,0.0
58,"[35.218095, -111.62303]",177.8,2120.5,3.481,137,0.0
64,"[35.218095, -111.62303]",198.5,2120.5,3.472,138,0.0
69,"[35.218095, -111.62303]",215.5,2120.5,3.426,141,0.0
73,"[35.218095, -111.62303]",228.8,2120.5,3.368,137,0.0
79,"[35.218095, -111.62303]",248.8,2120.5,3.33,141,0.0
85,"[35.218095, -111.62303]",269.0,2120.5,3.354,139,0.0
91,"[35.218095, -111.62303]",289.2,2120.5,3.367,140,0.0
96,"[35.218095, -111.62303]",306.1,2120.5,3.367,144,0.0
97,"[35.218095, -111.62303]",309.5,2120.5,3.39,141,0.0
103,"[35.218095, -111.62303]",329.8,2120.5,3.39,144,0.0
109,"[35.218095, -111.62303]",350.1,2120.5,3.379,143,0.0
113,"[35.218095, -111.62303]",363.3,2120.5,3.352,146,0.0
118,"[35.218095, -111.62303]",380.0,2120.5,3.33,149,0.0
121,"[35.218095, -111.62303]",390.3,2120.5,3.373,146,0.0
128,"[35.218095, -111.62303]",413.5,2120.5,3.352,149,0.0
134,"[35.218095, -111.62303]",434.0,2120.5,3.358,150,0.0
140,"[35.218095, -111.62303]",454.5,2120.5,3.413,149,0.0
147,"[35.218095, -111.62303]",477.6,2120.5,3.359,149,0.0
153,"[35.218095, -111.62303]",498.3,2120.5,3.37,150,0.0
157,"[35.218095, -111.62303]",511.8,2120.5,3.416,153,0.0
163,"[35.218095, -111.62303]",531.8,2120.5,3.347,150,0.0
170,"[35.218095, -111.62303]",554.9,2120.5,3.318,153,0.0
173,"[35.218095, -111.62303]",565.3,2120.5,3.352,156,0.0
175,"[35.218095, -111.62303]",572.1,2120.5,3.438,152,0.0
182,"[35.218095, -111.62303]",595.4,2120.5,3.344,149,0.0
184,"[35.218095, -111.62303]",602.1,2120.5,3.332,152,0.0
191,"[35.218095, -111.62303]",625.4,2120.5,3.329,151,0.4
197,"[35.218095, -111.62303]",642.0,2120.5,3.069,148,0.6
200,"[35.218131, -111.623117]",649.6,2120.7,2.692,149,1.4
201,"[35.218197, -111.623157]",654.4,2120.8,2.899,149,2.2
203,"[35.218238, -111.623224]",660.8,2121.0,3.122,152,1.4
204,"[35.21827, -111.623257]",665.2,2121.0,3.307,151,-0.3
205,"[35.218319, -111.623288]",670.7,2121.0,4.218,151,-0.9
212,"[35.218429, -111.623506]",694.1,2120.7,3.613,150,-0.9
215,"[35.218477, -111.623618]",705.3,2120.6,3.464,150,-0.6
216,"[35.218476, -111.623652]",708.2,2120.6,3.413,150,0.3
220,"[35.218512, -111.623784]",721.3,2120.7,3.188,150,1.4
222,"[35.218526, -111.62385]",727.5,2120.8,3.218,151,2.5
224,"[35.218543, -111.623915]",733.7,2121.0,3.183,151,3.5
228,"[35.218629, -111.624032]",747.9,2121.6,3.393,151,4.0
229,"[35.218628, -111.624054]",749.9,2121.7,3.248,151,4.1
231,"[35.218644, -111.624111]",755.3,2121.9,3.084,152,3.8
232,"[35.218642, -111.624144]",758.3,2122.0,3.075,152,3.2
234,"[35.218645, -111.624207]",763.8,2122.2,2.772,153,2.4
237,"[35.218662, -111.624292]",771.9,2122.4,2.718,155,2.4
239,"[35.218721, -111.624351]",780.4,2122.5,3.322,158,1.6
240,"[35.218736, -111.624383]",783.7,2122.6,3.322,159,0.8
242,"[35.218737, -111.624446]",789.4,2122.6,3.502,161,0.5
245,"[35.218695, -111.624518]",797.7,2122.6,2.792,163,0.0
246,"[35.218667, -111.624535]",801.2,2122.6,2.915,163,0.4
247,"[35.218644, -111.624556]",804.3,2122.6,2.982,161,0.3
250,"[35.218589, -111.624629]",813.1,2122.7,3.076,164,0.8
254,"[35.218475, -111.624709]",826.5,2122.7,3.173,164,0.8
257,"[35.2184, -111.624776]",836.7,2122.9,3.374,165,1.0
258,"[35.218381, -111.624805]",839.9,2122.9,3.356,165,2.0
262,"[35.218359, -111.624928]",851.4,2123.1,2.952,165,2.2
264,"[35.218334, -111.624985]",856.5,2123.3,2.762,164,2.8
265,"[35.218332, -111.625016]",859.3,2123.4,2.763,164,3.8
268,"[35.2183, -111.625106]",868.0,2123.7,2.763,165,3.7
272,"[35.218271, -111.625233]",880.5,2124.2,3.031,165,4.1
273,"[35.218282, -111.625267]",883.7,2124.3,3.136,165,4.2
277,"[35.218297, -111.625401]",896.3,2124.9,3.16,164,4.4
281,"[35.218273, -111.625533]",908.3,2125.4,3.076,163,4.5
284,"[35.218274, -111.625631]",916.7,2125.8,2.924,163,4.3
285,"[35.218269, -111.625662]",919.5,2125.9,2.908,163,4.3
290,"[35.218293, -111.625816]",933.7,2126.5,2.822,162,4.2
293,"[35.21831, -111.625918]",942.9,2126.9,2.921,160,4.3
295,"[35.218302, -111.625973]",947.8,2127.1,2.832,163,4.6
301,"[35.218261, -111.626168]",965.7,2127.9,2.845,161,4.9
304,"[35.218256, -111.626261]",974.7,2128.4,2.989,161,5.3
305,"[35.218248, -111.626292]",977.7,2128.6,2.987,161,5.7
310,"[35.218239, -111.626458]",993.0,2129.5,3.047,159,5.8
312,"[35.218262, -111.626519]",999.2,2129.8,3.077,159,5.8
314,"[35.218246, -111.626585]",1005.7,2130.2,3.108,159,5.7
318,"[35.218217, -111.626706]",1017.6,2130.9,3.063,159,6.0
321,"[35.218242, -111.626796]",1026.4,2131.4,2.966,160,6.2
