time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.222799, -110.904146]",0.0,770.8,0.0,60,0.9
1,"[32.222803, -110.904141]",0.5,770.8,0.49,60,0.8
5,"[32.222902, -110.904128]",11.6,770.9,2.32,63,1.1
9,"[32.222983, -110.904013]",26.5,771.0,3.246,60,1.1
12,"[32.22299, -110.9039]",37.2,771.2,3.659,65,1.1
14,"[32.222983, -110.903827]",44.1,771.3,3.534,69,1.5
15,"[32.222982, -110.903799]",46.8,771.3,3.385,72,1.5
17,"[32.222977, -110.903726]",53.7,771.4,3.292,77,1.5
20,"[32.222973, -110.90362]",63.7,771.6,3.392,80,1.6
22,"[32.222972, -110.903548]",70.4,771.7,3.354,80,1.5
26,"[32.222969, -110.903405]",83.9,771.9,3.367,83,1.4
29,"[32.222973, -110.903301]",93.7,772.0,3.329,83,1.4
31,"[32.222988, -110.903235]",100.3,772.1,3.264,88,0.8
33,"[32.223018, -110.903175]",106.8,772.2,3.263,93,0.0
34,"[32.223038, -110.903153]",109.8,772.1,3.218,94,-0.8
36,"[32.223094, -110.903131]",116.3,772.0,3.218,97,-1.9
39,"[32.223183, -110.903123]",126.4,771.9,3.306,100,-1.5
46,"[32.223393, -110.903143]",149.6,771.4,3.329,103,-1.7
48,"[32.22345, -110.903149]",156.1,771.4,3.302,104,-1.6
52,"[32.223574, -110.903157]",169.8,771.1,3.358,107,-0.9
56,"[32.2237, -110.903156]",183.7,771.0,3.458,110,-0.9
62,"[32.223883, -110.903157]",204.1,770.9,3.428,114,-0.5
64,"[32.223942, -110.903161]",210.7,770.9,3.367,115,-0.1
71,"[32.224146, -110.903181]",233.4,770.8,3.259,115,-0.5
77,"[32.224294, -110.903258]",252.0,770.9,3.182,116,-0.7
82,"[32.22432, -110.903427]",268.4,770.6,3.178,115,-0.9
89,"[32.224319, -110.903672]",291.5,770.3,3.287,115,-1.8
91,"[32.224318, -110.903742]",298.1,770.2,3.301,115,-1.7
98,"[32.224317, -110.903981]",320.6,769.7,3.234,116,-1.8
104,"[32.224313, -110.904183]",339.6,769.4,3.197,116,-1.7
111,"[32.224308, -110.904419]",361.9,769.0,3.175,118,-1.4
113,"[32.224308, -110.904482]",367.9,769.0,3.14,119,-1.2
120,"[32.224312, -110.904717]",390.0,768.7,3.127,121,-0.9
125,"[32.224327, -110.90488]",405.5,768.6,3.132,124,-1.0
126,"[32.22433, -110.904913]",408.6,768.6,3.102,124,-0.6
129,"[32.224336, -110.905013]",418.0,768.5,3.109,127,-0.6
135,"[32.22435, -110.905204]",436.3,768.4,3.074,125,-0.5
137,"[32.224381, -110.905247]",441.7,768.4,2.963,126,-0.6
