time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.27245, -110.901033]",0.0,731.2,0.0,74,0.0
1,"[32.27245, -110.901033]",0.0,731.2,0.0,76,0.0
4,"[32.27245, -110.901033]",0.0,731.2,0.0,73,-0.8
8,"[32.272464, -110.90112]",15.3,731.2,2.186,73,-0.6
11,"[32.272552, -110.901116]",24.1,731.0,3.437,78,-0.7
13,"[32.272615, -110.90111]",31.0,731.0,3.144,78,-1.1
17,"[32.272739, -110.901096]",44.8,730.9,3.448,81,-0.7
19,"[32.272802, -110.901093]",51.7,730.8,3.443,84,-0.7
23,"[32.272928, -110.901084]",65.8,730.7,3.503,83,-0.6
26,"[32.273017, -110.901079]",75.6,730.7,3.417,87,-0.3
27,"[32.273047, -110.901076]",78.9,730.7,3.406,90,0.0
29,"[32.273109, -110.901068]",85.9,730.7,3.35,95,0.0
32,"[32.273201, -110.901075]",96.2,730.7,3.444,98,-0.4
34,"[32.273265, -110.901082]",103.3,730.7,3.484,102,-0.3
35,"[32.273296, -110.901089]",106.8,730.6,3.487,105,-0.4
38,"[32.273385, -110.901118]",117.0,730.6,3.475,109,-0.6
40,"[32.273441, -110.901143]",123.7,730.6,3.38,111,-0.2
44,"[32.273552, -110.9012]",137.1,730.5,3.348,115,-0.5
47,"[32.273636, -110.901245]",147.3,730.5,3.379,118,-0.5
51,"[32.273746, -110.901277]",159.9,730.4,3.256,121,0.0
52,"[32.273774, -110.901285]",163.1,730.4,3.15,123,0.2
58,"[32.273954, -110.901288]",183.1,730.5,3.323,126,0.6
62,"[32.274067, -110.901292]",195.7,730.6,3.262,127,0.3
67,"[32.274203, -110.901217]",212.6,730.7,3.274,127,0.0
72,"[32.274269, -110.901073]",228.6,730.6,3.287,127,-0.1
78,"[32.27425, -110.900871]",247.8,730.5,3.195,127,-0.3
84,"[32.274172, -110.900695]",266.5,730.5,3.158,127,-0.2
91,"[32.27405, -110.900516]",288.1,730.5,3.107,128,0.3
93,"[32.274012, -110.900468]",294.3,730.5,3.088,128,0.4
100,"[32.273875, -110.900298]",316.4,730.7,3.14,129,0.9
102,"[32.273839, -110.900249]",322.5,730.7,3.137,130,1.2
109,"[32.273693, -110.900083]",345.0,731.0,3.182,129,2.0
113,"[32.273598, -110.899996]",358.4,731.3,3.264,129,2.3
119,"[32.273486, -110.899846]",377.3,731.9,3.225,129,2.9
121,"[32.273474, -110.899785]",383.2,732.1,3.096,128,1.9
123,"[32.273494, -110.899727]",389.2,732.3,3.079,129,0.7
130,"[32.273619, -110.899544]",411.3,732.3,3.12,127,0.2
133,"[32.273677, -110.899466]",421.0,732.2,3.185,126,0.0
138,"[32.273742, -110.899328]",436.4,732.2,3.149,123,0.0
139,"[32.273729, -110.899304]",439.1,732.3,3.017,123,0.6
140,"[32.273706, -110.899285]",442.2,732.3,3.02,126,0.9
144,"[32.273638, -110.899197]",453.6,732.4,2.884,126,0.8
149,"[32.273621, -110.899036]",468.8,732.5,2.958,126,0.9
156,"[32.273591, -110.898824]",489.2,732.7,2.967,126,0.8
158,"[32.273579, -110.89876]",495.3,732.8,2.943,125,0.7
165,"[32.273524, -110.898547]",516.3,732.9,3.016,123,0.5
167,"[32.273504, -110.898488]",522.3,732.9,2.999,125,0.5
174,"[32.273443, -110.89827]",544.0,733.0,3.073,125,0.5
178,"[32.273404, -110.898145]",556.4,733.1,3.105,125,0.5
184,"[32.273333, -110.89793]",578.2,733.2,3.426,125,0.5
190,"[32.27327, -110.897734]",598.0,733.3,3.459,126,0.4
197,"[32.273184, -110.897519]",620.3,733.4,3.24,127,0.4
201,"[32.273131, -110.897399]",633.1,733.4,3.193,126,0.4
208,"[32.273015, -110.897208]",655.2,733.5,3.171,125,0.3
215,"[32.272898, -110.897018]",677.3,733.6,3.162,126,0.6
216,"[32.27288, -110.896992]",680.6,733.6,3.17,126,0.5
223,"[32.272754, -110.896809]",702.8,733.8,3.179,126,0.5
229,"[32.272657, -110.896673]",719.5,733.8,2.993,126,0.5
232,"[32.272583, -110.896565]",732.5,733.9,3.307,129,0.3
239,"[32.272451, -110.896376]",755.6,734.0,3.611,129,0.3
241,"[32.272419, -110.896318]",762.1,734.0,3.286,129,0.1
247,"[32.272318, -110.896139]",782.4,734.0,3.346,131,0.0
