time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.222954, -110.903772]",1.0,771.4,0.0,74,0.0
5,"[32.222954, -110.903772]",9.5,771.4,1.702,71,0.0
8,"[32.222954, -110.903772]",19.5,771.4,2.309,74,0.0
10,"[32.222954, -110.903772]",25.9,771.4,3.268,78,0.4
12,"[32.222954, -110.903772]",32.3,771.4,3.247,81,0.9
14,"[32.222955, -110.903725]",34.6,771.5,2.522,85,1.1
16,"[32.222942, -110.90366]",40.7,771.6,2.473,89,1.4
17,"[32.222946, -110.90363]",43.6,771.6,2.268,90,1.4
21,"[32.222954, -110.903519]",54.1,771.7,2.67,93,1.3
27,"[32.222983, -110.903351]",70.3,772.0,2.664,92,1.4
33,"[32.223005, -110.903183]",86.2,772.2,2.673,93,0.6
34,"[32.223013, -110.903167]",87.9,772.2,2.524,93,-0.7
39,"[32.223125, -110.903124]",101.4,772.0,2.542,94,-1.7
44,"[32.223252, -110.90312]",115.4,771.7,2.749,97,-1.8
49,"[32.223355, -110.903128]",126.9,771.5,2.55,99,-1.7
53,"[32.223455, -110.903137]",138.0,771.3,2.511,102,-1.5
57,"[32.223558, -110.903147]",149.5,771.2,2.824,105,-1.1
61,"[32.223673, -110.903145]",162.2,771.0,3.028,106,-0.7
68,"[32.223851, -110.903154]",182.1,770.9,2.962,109,-0.6
71,"[32.223935, -110.903159]",191.4,770.9,2.914,110,-0.3
78,"[32.224117, -110.903175]",211.6,770.8,2.952,112,-0.4
82,"[32.224222, -110.903209]",223.7,770.8,2.943,113,-0.6
86,"[32.22426, -110.903333]",236.6,770.7,3.126,113,-0.7
92,"[32.224235, -110.903517]",254.1,770.5,3.041,117,-1.3
93,"[32.224225, -110.903539]",256.3,770.5,2.809,114,-1.6
100,"[32.22421, -110.903772]",278.4,770.1,3.034,115,-1.7
101,"[32.22421, -110.903806]",281.6,770.0,3.166,115,-1.8
107,"[32.224217, -110.904019]",301.7,769.7,3.324,116,-1.8
110,"[32.224207, -110.90412]",311.3,769.5,3.301,116,-1.7
117,"[32.224211, -110.904363]",334.1,769.1,3.246,117,-1.5
119,"[32.224213, -110.90443]",340.5,769.0,3.241,118,-1.2
126,"[32.224218, -110.904657]",361.9,768.8,3.083,118,-0.9
133,"[32.22422, -110.90489]",383.9,768.6,3.102,118,-0.7
135,"[32.224221, -110.904948]",389.4,768.6,3.06,118,-0.6
142,"[32.224211, -110.905176]",411.0,768.5,3.006,121,-0.3
143,"[32.224199, -110.905198]",413.4,768.5,2.993,118,-0.3
144,"[32.224181, -110.905213]",415.9,768.5,2.934,117,0.4
147,"[32.22411, -110.905227]",424.0,768.5,2.606,116,0.5
151,"[32.224, -110.90522]",436.2,768.6,2.907,119,0.5
156,"[32.223851, -110.905214]",452.7,768.7,3.189,119,0.5
157,"[32.223824, -110.905213]",455.6,768.7,3.242,116,0.4
159,"[32.223762, -110.905213]",462.5,768.7,3.289,119,0.5
166,"[32.223568, -110.905193]",484.1,768.8,3.159,121,0.5
170,"[32.223461, -110.905193]",496.0,768.9,3.046,125,0.7
