time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.220837, -110.726142]",0.0,844.0,0.0,86,1.3
12,"[32.220594, -110.726214]",28.2,844.3,3.094,89,0.8
24,"[32.220481, -110.725953]",60.4,844.5,3.09,98,0.3
31,"[32.220405, -110.725748]",83.1,844.2,3.296,110,-2.5
43,"[32.220364, -110.725622]",111.5,843.6,1.682,120,1.4
53,"[32.220469, -110.725379]",137.9,844.4,2.872,125,4.2
63,"[32.220444, -110.725106]",165.2,845.3,2.62,128,-0.4
72,"[32.220526, -110.724839]",192.4,844.1,3.008,134,-4.8
84,"[32.22055, -110.724472]",228.4,843.1,3.104,128,-2.2
93,"[32.220539, -110.724176]",257.7,842.5,3.26,127,-1.4
100,"[32.220419, -110.724056]",277.3,842.8,2.788,122,4.5
111,"[32.22032, -110.723745]",308.8,844.3,2.806,118,3.3
122,"[32.220327, -110.723386]",342.6,844.1,3.151,114,-0.8
131,"[32.220341, -110.723106]",369.4,844.1,2.978,117,0.2
137,"[32.2204, -110.72291]",389.1,844.3,3.127,119,0.0
146,"[32.220315, -110.722633]",417.6,844.1,3.161,123,-0.5
155,"[32.220203, -110.722366]",447.5,844.0,3.321,126,-1.0
167,"[32.220169, -110.721947]",487.4,843.4,3.328,124,-0.3
172,"[32.220201, -110.721796]",502.3,843.7,3.252,125,-0.2
181,"[32.2202, -110.721491]",531.1,843.7,3.198,127,-1.1
189,"[32.220261, -110.721229]",557.2,843.1,3.257,131,-3.0
200,"[32.220435, -110.720909]",593.4,841.8,3.295,131,-4.0
210,"[32.220612, -110.72063]",626.8,840.5,3.394,136,-3.1
214,"[32.220674, -110.720541]",638.6,840.3,3.229,132,-2.5
226,"[32.221008, -110.720456]",677.2,839.3,3.216,128,-1.7
232,"[32.221176, -110.720472]",696.5,839.0,3.151,130,-1.1
243,"[32.221469, -110.720536]",731.7,838.9,3.196,130,0.2
253,"[32.22174, -110.720537]",763.0,839.1,3.129,132,0.2
259,"[32.221895, -110.720514]",780.7,839.1,3.027,133,-0.2
271,"[32.222205, -110.720362]",818.1,838.7,3.233,136,-1.1
277,"[32.222351, -110.72044]",837.1,838.5,3.195,139,-1.3
290,"[32.22268, -110.720624]",880.8,837.8,3.359,147,-1.9
297,"[32.222885, -110.72061]",903.9,837.4,3.301,147,-1.7
