time,latlng,distance,altitude,velocity_smooth,heartrate,grade_smooth
0,"[32.222865, -110.904109]",0.6,770.9,0.0,62,-1.1
3,"[32.222894, -110.904138]",4.9,770.9,1.45,59,-0.7
5,"[32.22292, -110.904176]",9.5,770.8,1.782,63,-0.6
7,"[32.222913, -110.90422]",14.2,770.8,1.943,64,-0.6
9,"[32.222876, -110.904241]",18.7,770.8,2.297,63,-0.3
15,"[32.222714, -110.904275]",37.0,770.7,2.848,63,0.0
19,"[32.222603, -110.904282]",49.3,770.7,3.06,66,0.0
21,"[32.222543, -110.904284]",55.9,770.8,3.16,69,0.5
22,"[32.222521, -110.904288]",58.4,770.8,3.061,68,0.5
28,"[32.222337, -110.904318]",79.1,770.9,3.313,73,0.0
31,"[32.222255, -110.904356]",88.8,770.9,3.383,75,0.0
33,"[32.222212, -110.904399]",95.2,770.8,3.216,78,-0.8
35,"[32.222182, -110.904457]",101.6,770.8,3.216,82,-1.0
36,"[32.222171, -110.904486]",104.7,770.7,3.162,85,-0.9
37,"[32.222162, -110.90452]",107.9,770.7,3.183,88,-1.0
40,"[32.222145, -110.904627]",118.2,770.6,3.32,91,-0.4
41,"[32.222135, -110.904663]",121.8,770.6,3.424,95,-0.4
43,"[32.222126, -110.904736]",128.8,770.6,3.467,98,-0.5
44,"[32.222121, -110.904771]",132.1,770.6,3.447,101,-0.5
46,"[32.222111, -110.904855]",140.1,770.5,3.654,106,-0.6
47,"[32.222105, -110.904892]",143.6,770.5,3.635,109,-1.1
48,"[32.222101, -110.904921]",146.4,770.5,3.522,109,-0.8
49,"[32.222095, -110.904955]",149.7,770.4,3.524,113,-0.8
50,"[32.22209, -110.90499]",153.0,770.4,3.485,117,-1.3
51,"[32.222083, -110.905021]",156.0,770.4,3.198,118,-0.7
53,"[32.222066, -110.905083]",162.2,770.3,3.162,125,-0.6
54,"[32.222053, -110.905109]",165.0,770.3,3.056,130,-0.4
56,"[32.222017, -110.905157]",171.0,770.3,2.988,132,0.3
59,"[32.22195, -110.905209]",179.9,770.3,2.994,135,0.5
64,"[32.22182, -110.905263]",195.3,770.4,3.035,136,0.5
69,"[32.221712, -110.905291]",207.7,770.5,2.777,139,0.7
70,"[32.221696, -110.905306]",209.9,770.5,2.448,139,1.0
76,"[32.221579, -110.905379]",224.7,770.6,2.431,139,0.9
84,"[32.221549, -110.905399]",225.5,770.7,1.111,136,1.1
86,"[32.221507, -110.905398]",230.1,770.7,0.539,134,1.2
89,"[32.221439, -110.90543]",238.3,770.8,2.556,131,0.6
90,"[32.221417, -110.905456]",241.8,770.8,2.715,130,0.6
95,"[32.221396, -110.905636]",259.1,770.9,3.473,131,0.5
102,"[32.221376, -110.905868]",281.2,771.0,3.283,131,0.5
108,"[32.221362, -110.906066]",299.9,771.1,3.135,134,0.4
109,"[32.221358, -110.906097]",302.9,771.1,3.1,134,0.5
112,"[32.221359, -110.906192]",311.8,771.1,3.064,137,0.2
115,"[32.221354, -110.906299]",321.9,771.2,3.163,140,0.0
121,"[32.221354, -110.9065]",340.9,771.2,3.234,139,0.0
127,"[32.221339, -110.906719]",361.7,771.1,3.317,138,-0.4
129,"[32.221333, -110.906791]",368.4,771.1,3.43,138,-0.6
136,"[32.221325, -110.90702]",390.0,770.9,3.142,139,-0.7
141,"[32.221339, -110.907183]",405.2,770.8,3.066,136,-0.6
145,"[32.22134, -110.907323]",418.3,770.7,3.154,135,-0.6
152,"[32.22134, -110.907564]",441.0,770.7,3.259,137,-0.5
159,"[32.221363, -110.907769]",460.3,770.5,2.999,138,-0.6
161,"[32.221343, -110.907833]",466.8,770.5,2.864,139,-1.1
163,"[32.221337, -110.907887]",471.9,770.4,2.809,139,-1.1
168,"[32.221342, -110.908054]",487.8,770.2,2.996,139,-1.2
174,"[32.221359, -110.908252]",506.5,770.0,3.14,138,-1.1
181,"[32.221352, -110.908477]",527.6,769.8,3.067,137,-1.0
184,"[32.221348, -110.90857]",536.3,769.7,2.989,136,-1.0
190,"[32.221328, -110.908766]",555.0,769.5,3.036,136,-1.1
197,"[32.221309, -110.909009]",577.9,769.3,3.193,134,-1.1
198,"[32.22131, -110.909042]",581.0,769.2,3.249,134,-1.1
202,"[32.22131, -110.909173]",593.3,769.1,3.09,131,-1.4
204,"[32.221315, -110.909236]",599.3,769.0,3.065,132,-1.3
211,"[32.221315, -110.909452]",619.9,768.7,2.951,132,-1.5
295,"[32.221386, -110.909443]",619.9,768.7,0.226,92,-1.4
296,"[32.221387, -110.909443]",619.9,768.7,0.0,92,-0.7
297,"[32.22139, -110.909446]",620.3,768.7,0.005,91,-0.9
301,"[32.221401, -110.909599]",634.7,768.6,2.972,93,-0.9
306,"[32.221373, -110.909803]",654.1,768.4,3.75,96,-1.2
312,"[32.221313, -110.910006]",674.4,768.2,3.604,97,-1.5
313,"[32.221302, -110.910038]",677.7,768.0,3.374,99,-1.5
316,"[32.221272, -110.910134]",687.3,767.8,3.321,102,-1.5
318,"[32.221273, -110.9102]",693.5,767.8,3.166,106,-1.1
320,"[32.221282, -110.910273]",700.5,767.8,3.264,113,-0.4
321,"[32.221289, -110.910309]",703.9,767.7,3.328,113,-0.4
324,"[32.221306, -110.910417]",714.3,767.7,3.465,110,-0.4
326,"[32.221303, -110.91049]",721.3,767.7,3.474,116,0.0
327,"[32.221295, -110.910528]",724.9,767.7,3.497,112,-0.4
328,"[32.221291, -110.910557]",727.7,767.7,3.399,117,-0.4
331,"[32.221292, -110.910684]",739.7,767.6,3.68,121,-0.4
333,"[32.22129, -110.910753]",746.2,767.6,3.694,126,-0.6
334,"[32.221285, -110.910785]",749.3,767.6,3.595,126,-0.3
338,"[32.22127, -110.910925]",762.5,767.5,3.276,129,-0.4
340,"[32.221269, -110.910992]",768.9,767.5,3.267,130,-0.6
341,"[32.221263, -110.911026]",772.1,767.5,3.264,133,-0.4
344,"[32.221253, -110.91114]",782.9,767.4,3.392,138,-0.9
345,"[32.221251, -110.911177]",786.5,767.4,3.518,141,-1.1
346,"[32.221253, -110.911216]",790.1,767.3,3.604,143,-0.8
349,"[32.221275, -110.911322]",800.4,767.2,3.496,146,-1.2
351,"[32.221286, -110.911396]",807.5,767.2,3.474,146,-1.0
357,"[32.221259, -110.911615]",828.3,766.9,3.495,147,-1.3
358,"[32.221265, -110.911648]",831.5,766.9,3.424,147,-1.4
365,"[32.221287, -110.91188]",853.2,766.5,3.106,146,-1.6
366,"[32.22128, -110.911909]",856.0,766.5,3.069,146,-1.5
373,"[32.221258, -110.912144]",878.9,766.1,3.213,146,-1.0
378,"[32.221275, -110.912293]",893.1,766.0,3.091,145,-1.0
384,"[32.221291, -110.912528]",915.3,765.9,3.307,144,-0.3
385,"[32.221293, -110.912564]",918.7,765.9,3.651,144,0.0
391,"[32.221316, -110.91278]",939.2,765.9,3.423,145,0.4
394,"[32.221319, -110.912894]",950.0,766.0,3.479,145,0.5
400,"[32.221337, -110.913113]",970.8,766.1,3.502,145,0.6
404,"[32.221354, -110.91325]",983.8,766.2,3.378,145,0.5
411,"[32.221378, -110.913488]",1006.3,766.3,3.235,145,0.2
412,"[32.221381, -110.913524]",1009.8,766.3,3.252,145,0.0
419,"[32.22138, -110.913761]",1032.2,766.2,3.23,147,-0.8
420,"[32.221378, -110.913797]",1035.5,766.2,3.215,147,-0.7
427,"[32.221385, -110.914042]",1058.6,765.9,3.302,148,-0.9
433,"[32.221398, -110.914257]",1078.9,765.8,3.34,148,-0.9
435,"[32.221399, -110.91433]",1085.9,765.7,3.411,148,-0.7
441,"[32.221392, -110.914544]",1106.1,765.6,3.39,146,-0.8
445,"[32.22139, -110.914686]",1119.3,765.5,3.344,145,-0.6
452,"[32.221393, -110.914928]",1142.1,765.3,3.279,143,-0.7
458,"[32.221397, -110.91515]",1163.0,765.2,3.36,146,-0.8
461,"[32.221403, -110.915258]",1173.2,765.1,3.45,148,-0.8
467,"[32.2214, -110.915474]",1193.7,764.9,3.41,149,-1.0
473,"[32.221397, -110.915695]",1214.5,764.7,3.447,149,-0.9
476,"[32.22141, -110.915801]",1224.5,764.6,3.422,149,-0.8
483,"[32.221423, -110.916043]",1247.4,764.4,3.282,148,-1.0
485,"[32.221417, -110.916113]",1254.0,764.4,3.274,148,-1.0
491,"[32.221415, -110.916344]",1275.8,764.1,3.549,149,-1.0
497,"[32.221417, -110.91656]",1296.1,763.9,3.511,149,-1.2
498,"[32.221416, -110.916597]",1299.6,763.9,3.401,150,-1.1
504,"[32.221414, -110.916811]",1319.7,763.6,3.379,150,-1.2
507,"[32.22141, -110.916916]",1329.6,763.5,3.341,149,-1.2
514,"[32.221402, -110.917161]",1352.8,763.2,3.304,148,-1.3
515,"[32.221401, -110.917198]",1356.2,763.2,3.32,148,-1.1
516,"[32.221397, -110.917233]",1359.6,763.1,3.324,148,-1.0
523,"[32.221348, -110.917466]",1382.2,762.9,3.251,149,-1.1
530,"[32.221256, -110.917686]",1405.2,762.7,3.264,148,-0.8
532,"[32.221226, -110.917746]",1411.9,762.6,3.299,148,-0.7
538,"[32.221105, -110.917914]",1432.6,762.5,3.423,148,-0.6
539,"[32.221082, -110.917936]",1435.9,762.5,3.434,149,-0.5
545,"[32.220916, -110.918001]",1455.6,762.4,3.276,149,-0.4
551,"[32.220732, -110.917998]",1475.9,762.3,3.332,151,-0.3
553,"[32.22067, -110.918]",1482.8,762.3,3.406,151,0.1
559,"[32.220489, -110.917997]",1502.9,762.3,3.369,151,0.4
565,"[32.220304, -110.918]",1523.4,762.5,3.382,149,0.4
571,"[32.220123, -110.917999]",1543.5,762.6,3.383,149,0.2
576,"[32.219964, -110.918006]",1561.1,762.6,3.426,150,0.0
583,"[32.219759, -110.918001]",1583.8,762.5,3.365,151,-0.3
586,"[32.219661, -110.918002]",1594.7,762.5,3.365,151,-0.5
591,"[32.219525, -110.917995]",1609.9,762.4,3.256,152,-0.8
595,"[32.219397, -110.917984]",1624.1,762.3,3.262,152,-0.9
602,"[32.219186, -110.917985]",1647.5,762.0,3.418,152,-1.0
606,"[32.219067, -110.917975]",1660.7,761.9,3.33,153,-1.1
611,"[32.218906, -110.917962]",1678.6,761.7,3.456,150,-0.9
614,"[32.218821, -110.917951]",1688.1,761.6,3.424,147,-1.1
615,"[32.218789, -110.917946]",1691.7,761.6,3.44,146,-1.0
619,"[32.218666, -110.917945]",1705.3,761.4,3.444,143,-0.8
623,"[32.21853, -110.917947]",1720.4,761.3,3.585,143,-0.7
629,"[32.218349, -110.917946]",1740.5,761.2,3.515,145,-0.4
632,"[32.218263, -110.917943]",1750.1,761.2,3.301,147,-0.3
635,"[32.218169, -110.917939]",1760.4,761.2,3.325,150,-0.2
641,"[32.217986, -110.917941]",1780.8,761.1,3.413,152,-0.2
643,"[32.217926, -110.917941]",1787.4,761.1,3.372,153,-0.2
645,"[32.217861, -110.917942]",1794.6,761.1,3.418,153,0.0
650,"[32.217708, -110.917942]",1811.6,761.1,3.454,153,0.0
657,"[32.217502, -110.917947]",1834.4,761.1,3.319,154,0.0
663,"[32.217319, -110.917935]",1854.7,761.1,3.314,153,0.0
665,"[32.217263, -110.917933]",1860.9,761.1,3.305,152,0.0
672,"[32.217055, -110.917934]",1884.0,761.1,3.262,151,0.0
674,"[32.216993, -110.917934]",1890.9,761.1,3.337,150,0.0
681,"[32.216791, -110.917938]",1913.3,761.1,3.247,151,0.0
684,"[32.216694, -110.917928]",1924.0,761.1,3.311,150,-0.2
689,"[32.216547, -110.917931]",1940.3,761.1,3.386,153,-0.2
692,"[32.216459, -110.917925]",1950.1,761.0,3.26,155,-0.2
699,"[32.21626, -110.917923]",1972.2,761.0,3.182,153,-0.1
704,"[32.21611, -110.917926]",1988.9,761.0,3.232,152,0.0
711,"[32.215904, -110.917928]",2011.7,761.0,3.293,153,0.0
712,"[32.215876, -110.917927]",2014.8,761.0,3.236,153,0.0
719,"[32.215675, -110.917929]",2037.1,761.0,3.181,152,0.0
721,"[32.215614, -110.917934]",2043.8,761.0,3.228,151,0.0
727,"[32.215431, -110.917925]",2064.1,761.0,3.373,149,0.0
729,"[32.215369, -110.917924]",2071.0,761.0,3.398,149,-0.3
736,"[32.215167, -110.917922]",2093.4,761.0,3.25,150,-0.6
740,"[32.215038, -110.917926]",2107.7,760.8,3.339,150,-0.8
746,"[32.214857, -110.917966]",2128.3,760.6,3.491,149,-1.5
748,"[32.214802, -110.917995]",2134.9,760.5,3.396,149,-1.7
755,"[32.21461, -110.918087]",2158.0,760.0,3.304,149,-1.8
756,"[32.214582, -110.918092]",2161.1,759.9,3.276,149,-1.7
763,"[32.214379, -110.918107]",2183.8,759.6,3.229,148,-1.3
768,"[32.214278, -110.918226]",2199.9,759.4,3.236,148,-1.0
774,"[32.214218, -110.918424]",2219.9,759.2,3.283,148,-0.9
780,"[32.214213, -110.918645]",2240.8,759.1,3.403,147,-0.7
783,"[32.21421, -110.918756]",2251.2,759.0,3.478,147,-0.6
788,"[32.214208, -110.918946]",2269.2,758.9,3.555,147,-0.7
794,"[32.214204, -110.919172]",2290.5,758.8,3.572,148,-0.6
800,"[32.214197, -110.919386]",2310.7,758.6,3.453,149,-0.5
803,"[32.214195, -110.919501]",2321.5,758.6,3.444,149,-0.6
809,"[32.21419, -110.919719]",2342.1,758.5,3.49,149,-0.5
812,"[32.214189, -110.919827]",2352.3,758.4,3.414,150,-0.7
818,"[32.214185, -110.920047]",2373.0,758.3,3.439,150,-0.7
819,"[32.214182, -110.920084]",2376.5,758.2,3.46,151,-0.6
826,"[32.214159, -110.920332]",2400.1,758.1,3.379,152,-0.6
